isn_vinculo;num_ano;num_mes;8;10;11;15;19;21;39;51;52;54;86;94;97;102;140;165;207;1352;1367;1369;1404;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
174232;2014;2;0.0;0.0;461.7;768.73;0.0;0.0;0.0;0.0;461.7;0.0;0.0;0.0;0.0;0.0;0.0;181.6;2308.49;0.0;0.0;0.0;0.0;1;0.026518390149803395;1;0.11199040761513768;0
174232;2014;3;0.0;0.0;461.7;768.73;0.0;0.0;0.0;0.0;461.7;0.0;0.0;0.0;0.0;0.0;0.0;181.6;2308.49;0.0;0.0;0.0;0.0;1;0.026518390149803395;1;0.11199040761513768;0
174232;2014;4;0.0;0.0;461.7;768.73;0.0;0.0;0.0;0.0;461.7;0.0;0.0;0.0;0.0;0.0;0.0;181.6;2308.49;0.0;0.0;0.0;0.0;1;0.026518390149803395;1;0.11199040761513768;0
174232;2014;5;0.0;0.0;461.7;768.73;0.0;0.0;0.0;0.0;461.7;0.0;0.0;0.0;0.0;0.0;0.0;181.6;2308.49;0.0;0.0;0.0;0.0;1;0.06844087612294947;1;0.027762130950503172;0
174232;2014;6;0.0;0.0;461.7;768.73;0.0;0.0;0.0;0.0;461.7;0.0;0.0;0.0;0.0;0.0;0.0;181.6;2308.49;0.0;0.0;0.0;0.0;1;0.026518390149803395;1;0.11199040761513768;0
174232;2014;7;0.0;0.0;461.7;768.73;0.0;0.0;0.0;0.0;461.7;0.0;0.0;0.0;0.0;0.0;0.0;181.6;2308.49;0.0;0.0;0.0;0.0;1;0.026518390149803395;1;0.11199040761513768;0
174232;2014;8;0.0;0.0;461.7;768.73;0.0;0.0;0.0;0.0;461.7;0.0;0.0;0.0;0.0;0.0;0.0;181.6;2308.49;0.0;0.0;0.0;0.0;1;0.026518390149803395;1;0.11199040761513768;0
174232;2014;9;0.0;0.0;461.7;768.73;0.0;0.0;0.0;0.0;461.7;0.0;0.0;0.0;0.0;0.0;0.0;181.6;2308.49;0.0;0.0;0.0;0.0;1;0.06844087612294947;1;0.027762130950503172;0
174232;2014;10;0.0;0.0;461.7;768.73;0.0;0.0;0.0;0.0;461.7;0.0;0.0;0.0;0.0;0.0;0.0;181.6;2308.49;0.0;0.0;0.0;0.0;1;0.026518390149803395;1;0.11199040761513768;0
174232;2014;11;0.0;0.0;461.7;768.73;0.0;0.0;0.0;0.0;461.7;0.0;0.0;0.0;0.0;0.0;0.0;181.6;2308.49;0.0;0.0;0.0;0.0;1;0.026518390149803395;1;0.11199040761513768;0
174232;2014;12;0.0;0.0;461.7;768.73;0.0;0.0;0.0;0.0;461.7;0.0;0.0;0.0;0.0;0.0;0.0;181.6;2308.49;0.0;0.0;0.0;0.0;1;0.026518390149803395;1;0.11199040761513768;0
174232;2015;1;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
174232;2015;2;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
174232;2015;3;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
174232;2015;4;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
174232;2015;5;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
174232;2015;6;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
174232;2015;7;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
174232;2015;8;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;-1;-0.03907199769676917;1;8.168776386374699e-05;1
174232;2015;9;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
174232;2015;10;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
174232;2015;11;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
174232;2015;12;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
174232;2016;1;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
174232;2016;2;0.0;0.0;491.48;818.31;0.0;0.0;0.0;0.0;491.48;0.0;0.0;0.0;0.0;0.0;0.0;193.31;2457.39;0.0;0.0;0.0;0.0;1;0.0;1;0.00010519054184454646;0
198100;2007;3;0.0;0.0;0.0;369.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1056.99;0.0;0.0;0.0;0.0;1;0.13771897658352794;-1;-0.0004937519253092049;1
198100;2007;4;0.0;0.0;0.0;369.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1056.99;0.0;0.0;0.0;0.0;1;0.15890363469357655;1;0.0001378008521791818;0
198100;2007;5;0.0;0.0;0.0;369.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1056.99;0.0;0.0;0.0;0.0;1;0.15890363469357655;1;0.0001378008521791818;0
198100;2007;6;0.0;0.0;0.0;369.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1056.99;0.0;0.0;0.0;0.0;1;0.13771897658352794;-1;-0.0004937519253092049;1
198100;2007;7;0.0;0.0;0.0;383.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1094.51;0.0;0.0;0.0;0.0;1;0.15136847931091185;1;0.004289951181524199;0
198100;2007;8;0.0;0.0;0.0;383.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1094.51;0.0;0.0;0.0;0.0;1;0.15136847931091185;1;0.004289951181524199;0
198100;2007;9;0.0;0.0;0.0;383.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1094.51;0.0;0.0;0.0;0.0;1;0.15136847931091185;1;0.004289951181524199;0
