isn_vinculo;num_ano;num_mes;100;106;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
127853;2010;7;0.0;832.66;1;0.1464181169934778;1;0.35425666339700435;0
127853;2010;8;0.0;832.66;1;0.10302049664668528;1;1.387172166612494;0
127853;2010;9;0.0;832.66;1;0.10302049664668528;1;1.387172166612494;0
127853;2010;10;0.0;832.66;1;0.10302049664668528;1;1.387172166612494;0
127853;2010;11;0.0;832.66;1;0.10302049664668528;1;1.387172166612494;0
127853;2010;12;0.0;832.66;1;0.1464181169934778;1;0.35425666339700435;0
127853;2011;1;0.0;874.29;1;0.11402094694499515;1;1.2868745956260454;0
141000;2007;3;0.0;112.58;1;0.16061299904283927;1;0.052981219016322356;0
141000;2007;4;0.0;112.58;1;0.13384703729817732;1;0.3026593548110057;0
141000;2007;5;0.0;112.58;1;0.13384703729817732;1;0.3026593548110057;0
141000;2007;6;0.0;112.58;1;0.13384703729817732;1;0.3026593548110057;0
141000;2007;7;0.0;116.58;1;0.13005874833385878;1;0.3339466632656567;0
141000;2007;8;0.0;120.72;1;0.13207830996211406;1;0.3659478281377275;0
141000;2007;9;0.0;120.72;1;0.13207830996211406;1;0.3659478281377275;0
141000;2007;10;0.0;120.72;1;0.13207830996211406;1;0.3659478281377275;0
141000;2007;11;0.0;120.72;1;0.13207830996211406;1;0.3659478281377275;0
141000;2007;12;0.0;120.72;1;0.16015339865462697;1;0.07087208267789791;0
141000;2008;1;0.0;120.72;1;0.16015339865462697;1;0.07087208267789791;0
141000;2008;2;0.0;120.72;1;0.16015339865462697;1;0.07087208267789791;0
141000;2008;3;0.0;120.72;1;0.13207830996211406;1;0.3659478281377275;0
141000;2008;4;0.0;120.72;1;0.13207830996211406;1;0.3659478281377275;0
141000;2008;5;0.0;120.72;1;0.13207830996211406;1;0.3659478281377275;0
141000;2008;6;0.0;120.72;1;0.13207830996211406;1;0.3659478281377275;0
141000;2008;7;0.0;128.12;1;0.13051115391202228;1;0.4221838493281638;0
141000;2008;8;0.0;128.12;1;0.13051115391202228;1;0.4221838493281638;0
141000;2008;9;0.0;128.12;1;0.13051115391202228;1;0.4221838493281638;0
141000;2008;10;0.0;128.12;1;0.13051115391202228;1;0.4221838493281638;0
141000;2008;11;0.0;128.12;1;0.13051115391202228;1;0.4221838493281638;0
141000;2008;12;0.0;128.12;1;0.13051115391202228;1;0.4221838493281638;0
141000;2009;1;0.0;128.12;1;0.1638560806751559;1;0.0867704543502974;0
141000;2009;2;0.0;128.12;1;0.13051115391202228;1;0.4221838493281638;0
141000;2009;3;0.0;128.12;1;0.13051115391202228;1;0.4221838493281638;0
141000;2009;4;0.0;128.12;1;0.1638560806751559;1;0.0867704543502974;0
141000;2009;5;0.0;128.12;1;0.13051115391202228;1;0.4221838493281638;0
141000;2009;6;0.0;128.12;1;0.1638560806751559;1;0.0867704543502974;0
141000;2009;7;0.0;135.81;1;0.1698860289539339;1;0.10292331880064332;0
141000;2009;8;0.0;135.81;1;0.13989922656394438;1;0.47931689014779977;0
141000;2009;9;0.0;135.81;1;0.13989922656394438;1;0.47931689014779977;0
141000;2009;10;0.0;135.81;1;0.13989922656394438;1;0.47931689014779977;0
154417;2011;3;874.26;874.26;-1;-0.2519079056801651;-1;-32.52444092366976;2
154417;2011;4;0.0;874.26;1;0.11402094694499515;1;1.2869483383052867;0
154417;2011;5;0.0;874.26;1;0.15964218648964762;1;0.3260012431506407;0
154417;2011;6;0.0;874.26;1;0.11402094694499515;1;1.2869483383052867;0
154417;2011;7;0.0;874.26;1;0.11402094694499515;1;1.2869483383052867;0
154417;2011;8;0.0;874.26;1;0.15964218648964762;1;0.3260012431506407;0
154417;2011;9;0.0;874.26;1;0.11402094694499515;1;1.2869483383052867;0
154417;2011;10;0.0;874.26;1;0.11402094694499515;1;1.2869483383052867;0
154417;2011;11;0.0;874.26;1;0.11402094694499515;1;1.2869483383052867;0
154417;2011;12;0.0;874.26;1;0.15964218648964762;1;0.3260012431506407;0
154417;2012;1;0.0;935.46;1;0.10080667015020933;1;1.1338253839963244;0
154417;2012;2;0.0;935.46;1;0.10080667015020933;1;1.1338253839963244;0
154417;2012;3;0.0;935.46;1;0.10080667015020933;1;1.1338253839963244;0
154417;2012;4;0.0;935.46;1;0.15087871134238295;1;0.28317935306512965;0
154417;2012;5;0.0;935.46;1;0.10080667015020933;1;1.1338253839963244;0
154417;2012;6;0.0;935.46;1;0.10080667015020933;1;1.1338253839963244;0
154417;2012;7;0.0;935.46;1;0.10080667015020933;1;1.1338253839963244;0
154417;2012;8;0.0;935.46;1;0.10080667015020933;1;1.1338253839963244;0
154417;2012;9;0.0;156.05;1;0.18506324481816566;1;0.14364926097481856;0
167040;2007;3;0.0;2865.69;-1;-0.08075756814610535;-1;-0.011044319400262737;2
167040;2007;4;0.0;2865.69;-1;-0.08075756814610535;-1;-0.011044319400262737;2
167040;2007;5;0.0;2865.69;-1;-0.08075756814610535;-1;-0.011044319400262737;2
