isn_vinculo,cod_cargo,num_ano,num_mes,169,171,293,294,324,346,1368
1057398,W010,2019,12,0.0,0.40934064868847053,0.18617714190280021,0.0,0.0,0.0,0.0
1029119,W010,2019,1,0.0,0.34793140885209667,0.68420085731782,0.0,0.0,0.0,0.0
1055199,W010,2019,6,0.0,0.40934064868847053,0.28237488170127484,0.0,0.0,0.0,0.0
1028269,W010,2019,9,0.0,0.40934064868847053,0.28237488170127484,0.0,0.0,0.0,0.0
330822,W010,2019,10,0.0,0.40934064868847053,0.41865501308244724,0.0,0.0,0.0,0.0
1027368,W010,2019,4,0.0,0.40934064868847053,0.2743584033847353,0.0,0.0,0.0,0.0
1025527,W010,2019,1,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
1025528,W010,2019,2,0.0,0.40934064868847053,0.24630072927684687,0.0,0.0,0.0,0.0
1028200,W010,2019,11,0.24624616375554126,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
1057395,W010,2019,8,0.0,0.40934064868847053,0.26634192506819576,0.0,0.0,0.0,0.0
1028200,W010,2019,6,0.0,0.40934064868847053,0.28237488170127484,0.0,0.0,0.0,0.0
1067382,W010,2019,11,0.0,0.40934064868847053,0.26634192506819576,0.0,0.0,0.0,0.0
1040632,W010,2019,3,0.0,0.40934064868847053,0.43468796971552637,0.0,0.0,0.0,0.0
1027372,W010,2019,6,0.0,0.40934064868847053,0.4667538829816845,0.0,0.0,0.0,0.0
1025686,W010,2019,3,0.0,0.40934064868847053,0.17816066358626065,0.0,0.0,0.0,0.0
1064967,W010,2019,9,0.19126851816769597,0.40934064868847053,0.5068362745643823,0.0,0.0,0.0,0.0
1025528,W010,2019,1,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
330822,W010,2019,1,0.0,0.40934064868847053,0.39861381729109835,0.0,0.0,0.0,0.0
1068961,W010,2019,12,0.0,0.40934064868847053,0.4507209263486055,0.0,0.0,0.0,0.0
330822,W010,2019,12,0.0,0.40934064868847053,0.4507209263486055,0.0,0.0,0.0,0.0
1027382,W010,2019,3,0.0,0.40934064868847053,0.17816066358626065,0.0,0.0,0.0,0.0
1025527,W010,2019,7,0.0,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
1055202,W010,2019,9,0.0,0.40934064868847053,0.28237488170127484,0.0,0.0,0.0,0.0
1064964,W010,2019,9,0.19126851816769597,0.40934064868847053,0.5068362745643823,0.0,0.0,0.0,0.0
1025527,W010,2019,6,0.0,0.40934064868847053,0.17014418526972108,0.0,0.0,0.0,0.0
1015785,W010,2019,4,0.23397018148751564,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
1068925,W010,2019,12,0.0,0.40934064868847053,0.2743584033847353,0.0,0.0,0.0,0.0
1025689,W010,2019,2,0.19430341378395788,0.40934064868847053,0.1,0.0,0.0,0.0,0.0
1028202,W010,2019,4,0.0,0.40934064868847053,0.2743584033847353,0.0,0.0,0.0,0.0
1025687,W010,2019,4,0.0,0.40934064868847053,0.2743584033847353,0.0,0.0,0.0,0.0
1064961,W010,2019,12,0.0,0.40934064868847053,0.2743584033847353,0.0,0.0,0.0,0.0
998256,W010,2019,2,0.0,0.40934064868847053,0.118037076212214,0.0,0.0,0.0,0.0
1017845,W010,2019,5,0.24624616375554126,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
