isn_vinculo;num_ano;num_mes;8;15;97;207;1367;1369;8_yoy;15_yoy;97_yoy;207_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
312115;2014;6;3231.89;323.19;0.0;0.0;0.0;0.0;1.1159841160220993;1.1159875690607735;1.0;1.0;1.0;1.0;1;0.1584537073380481;0
312115;2014;7;3231.89;323.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2014;8;3231.89;323.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2014;9;3231.89;323.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2014;10;3231.89;323.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2014;11;3231.89;323.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2014;12;3231.89;323.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2015;1;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2015;2;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2015;3;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2015;4;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2015;5;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2015;6;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2015;7;3440.35;344.04;0.0;0.0;0.0;0.0;1.6300418366428344;1.6300578034682083;1.0;1.0;1.0;1.0;1;0.0054920482950548966;0
312115;2015;8;3440.35;344.04;0.0;0.0;0.0;0.0;1.574156264870603;1.5741935483870968;1.0;1.0;1.0;1.0;1;0.09450306006177411;0
312115;2015;9;3440.35;344.04;0.0;0.0;0.0;0.0;1.4832355388469018;1.4832507005820221;1.0;1.0;1.0;1.0;1;0.13851723389609027;0
312115;2015;10;3440.35;344.04;0.0;0.0;0.0;0.0;1.3992784687594055;1.399276040183837;1.0;1.0;1.0;1.0;1;0.1726609546517553;0
312115;2015;11;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.2711620173656015;1.0;0.0;1.0;1.0;-1;-0.018316249325473377;1
312115;2015;12;3440.35;344.04;0.0;0.0;0.0;0.0;1.1879661602209945;1.1879834254143646;1.0;1.0;1.0;1.0;1;0.1576813277374166;0
312115;2016;1;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2016;2;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2016;3;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2016;4;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2016;5;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2016;6;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2016;7;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2016;8;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2016;9;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2016;10;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2016;11;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2016;12;3440.35;344.04;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2017;1;3440.35;344.04;0.0;0.0;0.0;0.0;1.574156264870603;1.5741935483870968;1.0;1.0;1.0;1.0;1;0.09450306006177411;0
312115;2017;2;3440.35;344.04;0.0;0.0;0.0;0.0;1.4832355388469018;1.4832507005820221;1.0;1.0;1.0;1.0;1;0.13851723389609027;0
312115;2017;3;3440.35;344.04;0.0;0.0;0.0;0.0;1.3992784687594055;1.399276040183837;1.0;1.0;1.0;1.0;1;0.1726609546517553;0
312115;2017;4;3509.16;350.92;0.0;0.0;151.38;75.69;1.36137426968646;1.361368661985491;1.0;1.0;1.0;1.0;1;0.1344635219084479;0
312115;2017;5;3509.16;350.92;0.0;0.0;0.0;0.0;1.0;1.2965823018658786;1.0;0.0;1.0;1.0;-1;-0.009971220727434615;1
312115;2017;6;3509.16;350.92;0.0;0.0;0.0;0.0;1.2117265193370166;1.2117403314917126;1.0;1.0;1.0;1.0;1;0.14603742806545583;0
312115;2017;7;3509.16;350.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2017;8;3509.16;350.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2017;9;3509.16;350.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2017;10;3509.16;350.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2017;11;3509.16;350.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2017;12;3509.16;350.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2018;1;3509.16;350.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2018;2;3509.16;350.92;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2018;3;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2018;4;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2018;5;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2018;6;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2018;7;3614.43;361.44;0.0;0.0;0.0;0.0;1.6538077894505654;1.653809196980096;1.0;1.0;1.0;1.0;1;0.022564694321484224;0
312115;2018;8;3614.43;361.44;0.0;0.0;0.0;0.0;1.5582865198815257;1.5582668678594525;1.0;1.0;1.0;1.0;1;0.11245388576820181;0
312115;2018;9;3614.43;361.44;0.0;0.0;0.0;0.0;1.4700812637778302;1.4700451458087607;1.0;1.0;1.0;1.0;1;0.12751522659884762;0
312115;2018;10;3614.43;361.44;0.0;0.0;0.0;0.0;1.4022136356230068;1.4021802381968422;1.0;1.0;1.0;1.0;1;0.16271502066956106;0
312115;2018;11;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.335451690375023;1.0;0.0;1.0;1.0;-1;-0.002957256774260286;1
312115;2018;12;3614.43;361.44;0.0;0.0;0.0;0.0;1.2480766574585636;1.2480662983425412;1.0;1.0;1.0;1.0;1;0.18431878570387883;0
312115;2019;1;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2019;2;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2019;3;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2019;4;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2019;5;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2019;6;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2019;7;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2019;8;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2019;9;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2019;10;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2019;11;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2019;12;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2020;1;3614.43;361.44;0.0;0.0;0.0;0.0;1.6538077894505654;1.653809196980096;1.0;1.0;1.0;1.0;1;0.022564694321484224;0
312115;2020;2;3614.43;361.44;0.0;0.0;0.0;0.0;1.5582865198815257;1.5582668678594525;1.0;1.0;1.0;1.0;1;0.11245388576820181;0
312115;2020;3;3614.43;361.44;0.0;0.0;0.0;0.0;1.4700812637778302;1.4700451458087607;1.0;1.0;1.0;1.0;1;0.12751522659884762;0
312115;2020;4;3614.43;361.44;0.0;0.0;0.0;0.0;1.4022136356230068;1.4021802381968422;1.0;1.0;1.0;1.0;1;0.16271502066956106;0
312115;2020;5;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.335451690375023;1.0;0.0;1.0;1.0;-1;-0.002957256774260286;1
312115;2020;6;3614.43;361.44;0.0;0.0;0.0;0.0;1.2480766574585636;1.2480662983425412;1.0;1.0;1.0;1.0;1;0.18431878570387883;0
312115;2020;7;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2020;8;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2020;9;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2020;10;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2020;11;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2020;12;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2021;1;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2021;2;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2021;3;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2021;4;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2021;5;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2021;6;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2021;7;3614.43;361.44;0.0;0.0;0.0;0.0;1.6538077894505654;1.653809196980096;1.0;1.0;1.0;1.0;1;0.022564694321484224;0
312115;2021;8;3614.43;361.44;0.0;0.0;0.0;0.0;1.5582865198815257;1.5582668678594525;1.0;1.0;1.0;1.0;1;0.11245388576820181;0
312115;2021;9;3614.43;361.44;0.0;0.0;0.0;0.0;1.4700812637778302;1.4700451458087607;1.0;1.0;1.0;1.0;1;0.12751522659884762;0
312115;2021;10;3614.43;361.44;0.0;0.0;0.0;0.0;1.4022136356230068;1.4021802381968422;1.0;1.0;1.0;1.0;1;0.16271502066956106;0
312115;2021;11;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.335451690375023;1.0;0.0;1.0;1.0;-1;-0.002957256774260286;1
312115;2021;12;3614.43;361.44;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2022;1;4016.89;401.69;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2022;2;3998.95;399.9;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2022;3;3998.95;399.9;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2022;4;3998.95;399.9;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2022;5;4402.88;440.29;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2022;6;4402.88;440.29;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2022;7;4402.88;440.29;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2022;8;4402.88;440.29;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2022;9;0.0;440.29;0.0;4402.88;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2022;10;0.0;440.29;0.0;4402.88;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
