isn_vinculo;num_ano;num_mes;100;106;100_yoy;106_yoy;IF_label;IF_score;anomalo
175502;2015;2;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2015;3;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2015;4;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2015;5;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2015;6;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2015;7;0.0;369.87;1.0;1.5741158445759034;1;0.0044946148250740725;0
175502;2015;8;0.0;369.87;1.0;1.4832177086257368;1;0.029609544192454096;0
175502;2015;9;0.0;369.87;1.0;1.3992736352286914;1;0.024453218479964733;0
175502;2015;10;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2015;11;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2015;12;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2016;1;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2016;2;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2016;3;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2016;4;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2016;5;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2016;6;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2016;7;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2016;8;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2016;9;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2016;10;0.0;369.87;1.0;1.5741158445759034;1;0.0044946148250740725;0
175502;2016;11;0.0;369.87;1.0;1.4832177086257368;1;0.029609544192454096;0
175502;2016;12;0.0;369.87;1.0;1.3992736352286914;1;0.024453218479964733;0
175502;2017;1;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2017;2;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2017;3;0.0;369.87;1.0;1.0;1;0.2571856737752446;0
175502;2017;4;0.0;377.27;1.0;1.0;1;0.2571856737752446;0
175502;2017;5;22.19;377.27;1.0;1.0;1;0.2571856737752446;0
175502;2017;6;0.0;377.27;1.0;1.0;1;0.2571856737752446;0
175502;2017;7;0.0;377.27;1.0;1.0;1;0.2571856737752446;0
175502;2017;8;0.0;377.27;1.0;1.0;1;0.2571856737752446;0
175502;2017;9;0.0;377.27;1.0;1.0;1;0.2571856737752446;0
175502;2017;10;0.0;377.27;1.0;1.0;1;0.2571856737752446;0
175502;2017;11;0.0;377.27;1.0;1.0;1;0.2571856737752446;0
175502;2017;12;0.0;377.27;1.0;1.0;1;0.2571856737752446;0
175502;2018;1;0.0;377.27;1.0;1.6056092267097928;-1;-0.011483421301708763;1
175502;2018;2;0.0;377.27;1.0;1.5128924890724624;1;0.017232668717800048;0
175502;2018;3;0.0;388.59;1.0;1.4700942004312791;1;0.022626875322332096;0
175502;2018;4;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2018;5;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2018;6;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2018;7;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2018;8;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2018;9;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2018;10;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2018;11;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2018;12;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2019;1;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2019;2;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2019;3;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2019;4;0.0;388.59;1.0;1.6537855896497424;-1;-0.03134936161054691;1
175502;2019;5;0.0;388.59;1.0;1.5582868829450214;1;0.006318715619698989;0
175502;2019;6;0.0;388.59;1.0;1.4700942004312791;1;0.022626875322332096;0
175502;2019;7;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2019;8;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2019;9;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2019;10;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2019;11;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2019;12;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2020;1;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2020;2;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2020;3;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2020;4;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2020;5;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2020;6;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2020;7;0.0;388.59;1.0;1.6537855896497424;-1;-0.03134936161054691;1
175502;2020;8;0.0;388.59;1.0;1.5582868829450214;1;0.006318715619698989;0
175502;2020;9;0.0;388.59;1.0;1.4700942004312791;1;0.022626875322332096;0
175502;2020;10;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2020;11;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2020;12;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2021;1;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2021;2;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2021;3;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2021;4;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2021;5;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2021;6;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2021;7;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2021;8;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2021;9;0.0;388.59;1.0;1.0;1;0.2571856737752446;0
175502;2021;10;0.0;388.59;1.0;1.6537855896497424;-1;-0.03134936161054691;1
175502;2021;11;0.0;388.59;1.0;1.5582868829450214;1;0.006318715619698989;0
175970;2007;3;0.0;134.94;1.0;1.0;1;0.2571856737752446;0
175970;2007;4;0.0;134.94;1.0;1.0;1;0.2571856737752446;0
175970;2007;5;0.0;134.94;1.0;1.0;1;0.2571856737752446;0
175970;2007;6;0.0;134.94;1.0;1.0;1;0.2571856737752446;0
175970;2007;7;0.0;139.73;1.0;1.0;1;0.2571856737752446;0
175970;2007;8;0.0;139.73;1.0;1.0;1;0.2571856737752446;0
175970;2007;9;0.0;139.73;1.0;1.0;1;0.2571856737752446;0
175970;2007;10;0.0;139.73;1.0;1.0;1;0.2571856737752446;0
175970;2007;11;0.0;139.73;1.0;1.0;1;0.2571856737752446;0
175970;2007;12;0.0;139.73;1.0;1.0;1;0.2571856737752446;0
175970;2008;1;0.0;139.73;1.0;1.0;1;0.2571856737752446;0
175970;2008;2;0.0;139.73;1.0;1.0;1;0.2571856737752446;0
175970;2008;3;0.0;139.73;1.0;1.0;1;0.2571856737752446;0
175970;2008;4;0.0;139.73;1.0;1.0;1;0.2571856737752446;0
175970;2008;5;0.0;139.73;1.0;1.0;1;0.2571856737752446;0
175970;2008;6;0.0;139.73;1.0;1.0;1;0.2571856737752446;0
175970;2008;7;0.0;148.3;1.0;1.0;1;0.2571856737752446;0
175970;2008;8;0.0;148.3;1.0;1.0;1;0.2571856737752446;0
175970;2008;9;0.0;148.3;1.0;1.0;1;0.2571856737752446;0
175970;2008;10;0.0;148.3;1.0;1.0;1;0.2571856737752446;0
175970;2008;11;0.0;148.3;1.0;1.0;1;0.2571856737752446;0
175970;2008;12;0.0;148.3;1.0;1.0;1;0.2571856737752446;0
175970;2009;1;0.0;148.3;1.0;1.0;1;0.2571856737752446;0
175970;2009;2;0.0;148.3;1.0;1.0;1;0.2571856737752446;0
175970;2009;3;0.0;148.3;1.0;1.0;1;0.2571856737752446;0
175970;2009;4;0.0;148.3;1.0;1.0;1;0.2571856737752446;0
175970;2009;5;0.0;148.3;1.0;1.0;1;0.2571856737752446;0
175970;2009;6;0.0;148.3;1.0;1.0;1;0.2571856737752446;0
175970;2009;7;0.0;157.2;1.0;1.0;1;0.2571856737752446;0
175970;2009;8;0.0;157.2;1.0;1.0;1;0.2571856737752446;0
175970;2009;9;0.0;157.2;1.0;1.0;1;0.2571856737752446;0
175970;2009;10;0.0;157.2;1.0;1.0;1;0.2571856737752446;0
175970;2009;11;0.0;157.2;1.0;1.0;1;0.2571856737752446;0
175970;2009;12;0.0;157.2;1.0;1.0;1;0.2571856737752446;0
175970;2010;1;0.0;157.2;1.0;1.0;1;0.2571856737752446;0
175970;2010;2;0.0;157.2;1.0;1.0;1;0.2571856737752446;0
175970;2010;3;0.0;157.2;1.0;1.0;1;0.2571856737752446;0
175970;2010;4;0.0;157.2;1.0;1.0;1;0.2571856737752446;0
175970;2010;5;0.0;157.2;1.0;1.0;1;0.2571856737752446;0
175970;2010;6;0.0;157.2;1.0;1.0;1;0.2571856737752446;0
175970;2010;7;0.0;164.81;1.0;1.0;1;0.2571856737752446;0
175970;2010;8;0.0;164.81;1.0;1.0;1;0.2571856737752446;0
175970;2010;9;0.0;164.81;1.0;1.0;1;0.2571856737752446;0
175970;2010;10;0.0;164.81;1.0;1.0;1;0.2571856737752446;0
175970;2010;11;0.0;164.81;1.0;1.0;1;0.2571856737752446;0
175970;2010;12;0.0;164.81;1.0;1.0;1;0.2571856737752446;0
175970;2011;1;0.0;173.05;1.0;1.0;1;0.2571856737752446;0
175970;2011;2;0.0;173.05;1.0;1.0;1;0.2571856737752446;0
175970;2011;3;0.0;173.05;1.0;1.0;1;0.2571856737752446;0
175970;2011;4;0.0;173.05;1.0;1.0;1;0.2571856737752446;0
175970;2011;5;0.0;173.05;1.0;1.0;1;0.2571856737752446;0
175970;2011;6;0.0;173.05;1.0;1.0;1;0.2571856737752446;0
175970;2011;7;0.0;173.05;1.0;1.0;1;0.2571856737752446;0
175970;2011;8;0.0;173.05;1.0;1.0;1;0.2571856737752446;0
175970;2011;9;0.0;173.05;1.0;1.0;1;0.2571856737752446;0
175970;2011;10;0.0;173.05;1.0;1.0;1;0.2571856737752446;0
175970;2011;11;0.0;173.05;1.0;1.0;1;0.2571856737752446;0
175970;2011;12;0.0;173.05;1.0;1.0;1;0.2571856737752446;0
175970;2012;1;0.0;185.16;1.0;1.0;1;0.2571856737752446;0
175970;2012;2;0.0;185.16;1.0;1.0;1;0.2571856737752446;0
175970;2012;3;0.0;185.16;1.0;1.0;1;0.2571856737752446;0
175970;2012;4;0.0;185.16;1.0;1.0;1;0.2571856737752446;0
175970;2012;5;0.0;185.16;1.0;1.0;1;0.2571856737752446;0
175970;2012;6;0.0;185.16;1.0;1.0;1;0.2571856737752446;0
175970;2012;7;0.0;185.16;1.0;1.0;1;0.2571856737752446;0
175970;2012;8;0.0;185.16;1.0;1.0;1;0.2571856737752446;0
175970;2012;9;0.0;185.16;1.0;1.0;1;0.2571856737752446;0
175970;2012;10;0.0;185.16;1.0;1.0;1;0.2571856737752446;0
175970;2012;11;0.0;185.16;1.0;1.0;1;0.2571856737752446;0
175970;2012;12;0.0;185.16;1.0;1.0;1;0.2571856737752446;0
175970;2013;1;0.0;195.49;1.0;1.0;1;0.2571856737752446;0
175970;2013;2;0.0;195.49;1.0;1.0;1;0.2571856737752446;0
175970;2013;3;0.0;195.49;1.0;1.0;1;0.2571856737752446;0
175970;2013;4;0.0;195.49;1.0;1.0;1;0.2571856737752446;0
175970;2013;5;0.0;195.49;1.0;1.0;1;0.2571856737752446;0
175970;2013;6;0.0;195.49;1.0;1.0;1;0.2571856737752446;0
175970;2013;7;0.0;195.49;1.0;1.0;1;0.2571856737752446;0
175970;2013;8;0.0;195.49;1.0;1.0;1;0.2571856737752446;0
175970;2013;9;0.0;195.49;1.0;1.0;1;0.2571856737752446;0
175970;2013;10;0.0;195.49;1.0;1.0;1;0.2571856737752446;0
175970;2013;11;0.0;195.49;1.0;1.0;1;0.2571856737752446;0
175970;2013;12;0.0;195.49;1.0;1.0;1;0.2571856737752446;0
175970;2014;1;0.0;206.63;1.0;1.0;1;0.2571856737752446;0
175970;2014;2;0.0;206.63;1.0;1.0;1;0.2571856737752446;0
175970;2014;3;0.0;206.63;1.0;1.0;1;0.2571856737752446;0
175970;2014;4;0.0;206.63;1.0;1.0;1;0.2571856737752446;0
175970;2014;5;0.0;206.63;1.0;1.0;1;0.2571856737752446;0
175970;2014;6;0.0;206.63;1.0;1.0;1;0.2571856737752446;0
175970;2014;7;0.0;206.63;1.0;1.0;1;0.2571856737752446;0
175970;2014;8;0.0;206.63;1.0;1.0;1;0.2571856737752446;0
175970;2014;9;0.0;206.63;1.0;1.0;1;0.2571856737752446;0
175970;2014;10;0.0;206.63;1.0;1.0;1;0.2571856737752446;0
175970;2014;11;0.0;206.63;1.0;1.0;1;0.2571856737752446;0
175970;2014;12;0.0;206.63;1.0;1.0;1;0.2571856737752446;0
175970;2015;1;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2015;2;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2015;3;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2015;4;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2015;5;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2015;6;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2015;7;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2015;8;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2015;9;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2015;10;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2015;11;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2015;12;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2016;1;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2016;2;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2016;3;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2016;4;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2016;5;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2016;6;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2016;7;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2016;8;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2016;9;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2016;10;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2016;11;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2016;12;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2017;1;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2017;2;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2017;3;0.0;219.96;1.0;1.0;1;0.2571856737752446;0
175970;2017;4;0.0;224.36;1.0;1.0;1;0.2571856737752446;0
175970;2017;5;13.2;224.36;1.0;1.0;1;0.2571856737752446;0
175970;2017;6;0.0;224.36;1.0;1.0;1;0.2571856737752446;0
177065;2007;3;0.0;443.98;1.0;1.0;1;0.2571856737752446;0
177065;2007;4;0.0;443.98;1.0;1.0;1;0.2571856737752446;0
177065;2007;5;0.0;443.98;1.0;1.0;1;0.2571856737752446;0
177065;2007;6;0.0;443.98;1.0;1.0;1;0.2571856737752446;0
177065;2007;7;0.0;459.74;1.0;1.0;1;0.2571856737752446;0
177065;2007;8;0.0;459.74;1.0;1.0;1;0.2571856737752446;0
177065;2007;9;0.0;459.74;1.0;1.0;1;0.2571856737752446;0
177065;2007;10;0.0;459.74;1.0;1.0;1;0.2571856737752446;0
177065;2007;11;0.0;459.74;1.0;1.0;1;0.2571856737752446;0
177065;2007;12;0.0;459.74;1.0;1.0;1;0.2571856737752446;0
177065;2008;1;0.0;459.74;1.0;1.0;1;0.2571856737752446;0
177065;2008;2;0.0;459.74;1.0;1.0;1;0.2571856737752446;0
177065;2008;3;0.0;459.74;1.0;1.0;1;0.2571856737752446;0
177065;2008;4;0.0;459.74;1.0;1.0;1;0.2571856737752446;0
177065;2008;5;0.0;459.74;1.0;1.0;1;0.2571856737752446;0
177065;2008;6;0.0;459.74;1.0;1.0;1;0.2571856737752446;0
177065;2008;7;0.0;487.92;1.0;1.0;1;0.2571856737752446;0
177065;2008;8;0.0;487.92;1.0;1.0;1;0.2571856737752446;0
177065;2008;9;0.0;487.92;1.0;1.0;1;0.2571856737752446;0
177065;2008;10;0.0;487.92;1.0;1.0;1;0.2571856737752446;0
177065;2008;11;0.0;487.92;1.0;1.0;1;0.2571856737752446;0
177065;2008;12;0.0;487.92;1.0;1.0;1;0.2571856737752446;0
177065;2009;1;0.0;487.92;1.0;1.0;1;0.2571856737752446;0
177065;2009;2;0.0;487.92;1.0;1.0;1;0.2571856737752446;0
177065;2009;3;0.0;487.92;1.0;1.0;1;0.2571856737752446;0
177065;2009;4;0.0;487.92;1.0;1.0;1;0.2571856737752446;0
177065;2009;5;0.0;487.92;1.0;1.0;1;0.2571856737752446;0
177065;2009;6;0.0;487.92;1.0;1.0;1;0.2571856737752446;0
177065;2009;7;0.0;517.2;1.0;1.0;1;0.2571856737752446;0
177065;2009;8;0.0;517.2;1.0;1.0;1;0.2571856737752446;0
177065;2009;9;0.0;517.2;1.0;1.0;1;0.2571856737752446;0
177065;2009;10;0.0;517.2;1.0;1.0;1;0.2571856737752446;0
177065;2009;11;0.0;517.2;1.0;1.0;1;0.2571856737752446;0
177065;2009;12;0.0;517.2;1.0;1.0;1;0.2571856737752446;0
177065;2010;1;0.0;517.2;1.0;1.0;1;0.2571856737752446;0
177065;2010;2;0.0;517.2;1.0;1.0;1;0.2571856737752446;0
177065;2010;3;0.0;517.2;1.0;1.0;1;0.2571856737752446;0
177065;2010;4;0.0;517.2;1.0;1.0;1;0.2571856737752446;0
177065;2010;5;0.0;517.2;1.0;1.0;1;0.2571856737752446;0
177065;2010;6;0.0;517.2;1.0;1.0;1;0.2571856737752446;0
177065;2010;7;0.0;542.23;1.0;1.0;1;0.2571856737752446;0
177065;2010;8;0.0;542.23;1.0;1.0;1;0.2571856737752446;0
177065;2010;9;0.0;542.23;1.0;1.0;1;0.2571856737752446;0
177065;2010;10;0.0;542.23;1.0;1.0;1;0.2571856737752446;0
177065;2010;11;0.0;542.23;1.0;1.0;1;0.2571856737752446;0
177065;2010;12;0.0;542.23;1.0;1.0;1;0.2571856737752446;0
177065;2011;1;0.0;569.34;1.0;1.0;1;0.2571856737752446;0
177065;2011;2;0.0;569.34;1.0;1.0;1;0.2571856737752446;0
177065;2011;3;0.0;569.34;1.0;1.0;1;0.2571856737752446;0
177065;2011;4;0.0;569.34;1.0;1.0;1;0.2571856737752446;0
177065;2011;5;0.0;569.34;1.0;1.0;1;0.2571856737752446;0
177065;2011;6;0.0;569.34;1.0;1.0;1;0.2571856737752446;0
177065;2011;7;0.0;569.34;1.0;1.0;1;0.2571856737752446;0
177065;2011;8;0.0;569.34;1.0;1.0;1;0.2571856737752446;0
177065;2011;9;0.0;569.34;1.0;1.0;1;0.2571856737752446;0
177065;2011;10;0.0;569.34;1.0;1.0;1;0.2571856737752446;0
177065;2011;11;0.0;569.34;1.0;1.0;1;0.2571856737752446;0
177065;2011;12;0.0;569.34;1.0;1.0;1;0.2571856737752446;0
177065;2012;1;0.0;609.19;1.0;1.0;1;0.2571856737752446;0
177065;2012;2;0.0;609.19;1.0;1.0;1;0.2571856737752446;0
177065;2012;3;0.0;609.19;1.0;1.0;1;0.2571856737752446;0
177065;2012;4;0.0;609.19;1.0;1.0;1;0.2571856737752446;0
177065;2012;5;0.0;609.19;1.0;1.0;1;0.2571856737752446;0
177065;2012;6;0.0;609.19;1.0;1.0;1;0.2571856737752446;0
177065;2012;7;0.0;609.19;1.0;1.0;1;0.2571856737752446;0
177065;2012;8;0.0;609.19;1.0;1.0;1;0.2571856737752446;0
177065;2012;9;0.0;609.19;1.0;1.0;1;0.2571856737752446;0
177065;2012;10;0.0;609.19;1.0;1.0;1;0.2571856737752446;0
177065;2012;11;0.0;609.19;1.0;1.0;1;0.2571856737752446;0
177065;2012;12;0.0;609.19;1.0;1.0;1;0.2571856737752446;0
177065;2013;1;0.0;643.18;1.0;1.0;1;0.2571856737752446;0
177065;2013;2;0.0;643.18;1.0;1.0;1;0.2571856737752446;0
177065;2013;3;0.0;643.18;1.0;1.0;1;0.2571856737752446;0
177065;2013;4;0.0;643.18;1.0;1.0;1;0.2571856737752446;0
177065;2013;5;0.0;643.18;1.0;1.0;1;0.2571856737752446;0
177065;2013;6;0.0;643.18;1.0;1.0;1;0.2571856737752446;0
177065;2013;7;0.0;643.18;1.0;1.0;1;0.2571856737752446;0
177065;2013;8;0.0;643.18;1.0;1.0;1;0.2571856737752446;0
177065;2013;9;0.0;643.18;1.0;1.0;1;0.2571856737752446;0
177065;2013;10;0.0;643.18;1.0;1.0;1;0.2571856737752446;0
177065;2013;11;0.0;643.18;1.0;1.0;1;0.2571856737752446;0
177065;2013;12;0.0;643.18;1.0;1.0;1;0.2571856737752446;0
177065;2014;1;0.0;679.84;1.0;1.0;1;0.2571856737752446;0
177065;2014;2;0.0;679.84;1.0;1.0;1;0.2571856737752446;0
177065;2014;3;0.0;679.84;1.0;1.0;1;0.2571856737752446;0
177065;2014;4;0.0;679.84;1.0;1.0;1;0.2571856737752446;0
177065;2014;5;0.0;679.84;1.0;1.0;1;0.2571856737752446;0
177065;2014;6;0.0;679.84;1.0;1.0;1;0.2571856737752446;0
177065;2014;7;0.0;679.84;1.0;1.0;1;0.2571856737752446;0
177065;2014;8;0.0;679.84;1.0;1.0;1;0.2571856737752446;0
177065;2014;9;0.0;679.84;1.0;1.0;1;0.2571856737752446;0
177065;2014;10;0.0;679.84;1.0;1.0;1;0.2571856737752446;0
177065;2014;11;0.0;679.84;1.0;1.0;1;0.2571856737752446;0
177065;2014;12;0.0;679.84;1.0;1.0;1;0.2571856737752446;0
177065;2015;1;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2015;2;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2015;3;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2015;4;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2015;5;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2015;6;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2015;7;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2015;8;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2015;9;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2015;10;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2015;11;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2015;12;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2016;1;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2016;2;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2016;3;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177065;2016;4;0.0;723.69;1.0;1.0;1;0.2571856737752446;0
177356;2007;3;0.0;306.48;1.0;1.0;1;0.2571856737752446;0
177356;2007;4;0.0;306.48;1.0;1.0;1;0.2571856737752446;0
177356;2007;5;0.0;306.48;1.0;1.0;1;0.2571856737752446;0
177356;2007;6;0.0;306.48;1.0;1.0;1;0.2571856737752446;0
177356;2007;7;0.0;317.36;1.0;1.0;1;0.2571856737752446;0
177356;2007;8;0.0;317.36;1.0;1.0;1;0.2571856737752446;0
177356;2007;9;0.0;317.36;1.0;1.0;1;0.2571856737752446;0
177356;2007;10;0.0;317.36;1.0;1.0;1;0.2571856737752446;0
177356;2007;11;0.0;317.36;1.0;1.0;1;0.2571856737752446;0
177356;2007;12;0.0;317.36;1.0;1.0;1;0.2571856737752446;0
177356;2008;1;0.0;317.36;1.0;1.0;1;0.2571856737752446;0
177356;2008;2;0.0;106.98;1.0;1.0;1;0.2571856737752446;0
177356;2008;3;0.0;106.98;1.0;1.0;1;0.2571856737752446;0
177356;2008;4;0.0;106.98;1.0;1.0;1;0.2571856737752446;0
177356;2008;5;0.0;106.98;1.0;1.0;1;0.2571856737752446;0
177356;2008;6;0.0;106.98;1.0;1.0;1;0.2571856737752446;0
177356;2008;7;0.0;113.54;1.0;1.0;1;0.2571856737752446;0
177356;2008;8;0.0;113.54;1.0;1.0;1;0.2571856737752446;0
177356;2008;9;0.0;113.54;1.0;1.0;1;0.2571856737752446;0
177356;2008;10;0.0;113.54;1.0;1.0;1;0.2571856737752446;0
177356;2008;11;0.0;113.54;1.0;1.0;1;0.2571856737752446;0
177356;2008;12;0.0;113.54;1.0;1.0;1;0.2571856737752446;0
177356;2009;1;0.0;113.54;1.0;1.0;1;0.2571856737752446;0
177356;2009;2;0.0;113.54;1.0;1.0;1;0.2571856737752446;0
177356;2009;3;0.0;113.54;1.0;1.0;1;0.2571856737752446;0
177356;2009;4;0.0;113.54;1.0;1.0;1;0.2571856737752446;0
177356;2009;5;0.0;113.54;1.0;1.0;1;0.2571856737752446;0
177356;2009;6;0.0;113.54;1.0;1.0;1;0.2571856737752446;0
177356;2009;7;0.0;120.35;1.0;1.0;1;0.2571856737752446;0
177356;2009;8;0.0;120.35;1.0;1.0;1;0.2571856737752446;0
177356;2009;9;0.0;120.35;1.0;1.0;1;0.2571856737752446;0
177356;2009;10;0.0;120.35;1.0;1.0;1;0.2571856737752446;0
177356;2009;11;0.0;120.35;1.0;1.0;1;0.2571856737752446;0
177356;2009;12;0.0;120.35;1.0;1.0;1;0.2571856737752446;0
177356;2010;1;0.0;120.35;1.0;1.0;1;0.2571856737752446;0
177356;2010;2;0.0;120.35;1.0;1.0;1;0.2571856737752446;0
177356;2010;3;0.0;120.35;1.0;1.0;1;0.2571856737752446;0
177356;2010;4;0.0;120.35;1.0;1.0;1;0.2571856737752446;0
177356;2010;5;0.0;120.35;1.0;1.0;1;0.2571856737752446;0
177356;2010;6;0.0;120.35;1.0;1.0;1;0.2571856737752446;0
177356;2010;7;0.0;126.17;1.0;1.0;1;0.2571856737752446;0
177356;2010;8;0.0;126.17;1.0;1.0;1;0.2571856737752446;0
177356;2010;9;0.0;126.17;1.0;1.0;1;0.2571856737752446;0
177356;2010;10;0.0;126.17;1.0;1.0;1;0.2571856737752446;0
177356;2010;11;0.0;126.17;1.0;1.0;1;0.2571856737752446;0
177356;2010;12;0.0;126.17;1.0;1.0;1;0.2571856737752446;0
177356;2011;1;0.0;132.48;1.0;1.0;1;0.2571856737752446;0
177356;2011;2;0.0;132.48;1.0;1.0;1;0.2571856737752446;0
177356;2011;3;0.0;132.48;1.0;1.0;1;0.2571856737752446;0
177356;2011;4;0.0;132.48;1.0;1.0;1;0.2571856737752446;0
177356;2011;5;0.0;132.48;1.0;1.0;1;0.2571856737752446;0
177356;2011;6;0.0;132.48;1.0;1.0;1;0.2571856737752446;0
177356;2011;7;0.0;132.48;1.0;1.0;1;0.2571856737752446;0
177356;2011;8;0.0;132.48;1.0;1.0;1;0.2571856737752446;0
177356;2011;9;0.0;132.48;1.0;1.0;1;0.2571856737752446;0
177356;2011;10;0.0;132.48;1.0;1.0;1;0.2571856737752446;0
177356;2011;11;0.0;132.48;1.0;1.0;1;0.2571856737752446;0
177356;2011;12;0.0;132.48;1.0;1.0;1;0.2571856737752446;0
