isn_vinculo;num_ano;num_mes;8;15;39;97;207;324;1367;1369;8_yoy;15_yoy;39_yoy;97_yoy;207_yoy;324_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
296961;2012;7;3165.88;1266.35;9341.97;0.0;0.0;0.0;0.0;0.0;1.3721264865989389;1.3721272930188209;1.3721281714592897;1.0;1.0;1.0;1.0;1.0;1;0.09442522617023008;0
296961;2012;8;3165.88;1266.35;9341.97;0.0;0.0;392.54;0.0;0.0;1.3250850706724873;1.3250774317763268;1.3250870912103123;1.0;1.0;1.0;1.0;1.0;1;0.12452057823622703;0
296961;2012;9;3165.88;1266.35;9341.97;0.0;0.0;0.0;0.0;0.0;1.2485477096602449;1.2485457377792675;1.2485509038056732;1.0;1.0;1.0;1.0;1.0;1;0.13869096161028682;0
296961;2012;10;3165.88;1266.35;9341.97;0.0;0.0;0.0;0.0;0.0;1.1778747595608288;1.1778685170027532;1.1778774685765945;1.0;1.0;1.0;1.0;1.0;1;0.15142502503678612;0
296961;2012;11;3165.88;1266.35;9341.97;0.0;0.0;0.0;0.0;0.0;1.069998681884702;1.0699951838176271;1.0700003779718033;0.0;1.0;1.0;1.0;1.0;-1;-0.11841321488006107;1
296961;2012;12;3165.88;1266.35;9341.97;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2013;1;3342.54;1337.02;9863.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2013;2;3342.54;1337.02;9863.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2013;3;3342.54;1337.02;9863.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2013;4;3342.54;1337.02;9863.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2013;5;3342.54;1337.02;9863.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2013;6;3342.54;1337.02;9863.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2013;7;3342.54;1337.02;9863.25;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
