isn_vinculo;num_ano;num_mes;8;10;15;19;39;70;94;97;207;324;666;680;1367;1369;8_yoy;10_yoy;15_yoy;19_yoy;39_yoy;70_yoy;94_yoy;97_yoy;207_yoy;324_yoy;666_yoy;680_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
297091;2013;3;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1.0;1.3182216181601956;1.3182155589708202;1.0;1.0;1.0;1.0;1.0;1.3182216181601956;1.0;1.0;1.0;1.0;1.0;1;0.12595802639818038;0
297091;2013;4;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2013;5;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2013;6;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2013;7;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2013;8;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2013;9;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2013;10;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2013;11;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2013;12;0.0;5043.45;1260.86;0.0;0.0;0.0;0.0;0.0;5043.45;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2014;1;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2014;2;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2014;3;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2014;4;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1.0;1.5312692093365274;1.5312575400700867;1.0;1.0;1.0;1.0;1.0;1.5312692093365274;1.0;1.0;1.0;1.0;1.0;1;0.10377786301526248;0
297091;2014;5;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1.0;1.4787723614898323;1.4787736895832408;1.0;1.0;1.0;1.0;1.0;1.4787723614898323;1.0;1.0;1.0;1.0;1.0;1;0.11096999908667304;0
297091;2014;6;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1.0;1.393361125994851;1.3933548704116092;1.0;1.0;1.0;1.0;1.0;1.393361125994851;1.0;1.0;1.0;1.0;1.0;1;0.11940423434217828;0
297091;2014;7;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2014;8;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2014;9;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2014;10;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2014;11;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2014;12;0.0;5330.93;1332.73;0.0;0.0;0.0;0.0;0.0;5330.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
