isn_vinculo;num_ano;num_mes;100;106;IF_label;IF_score;anomalo
312125;2008;7;0.0;308.96;1;0.21009512332267155;0
320424;2008;7;0.0;220.22;1;0.21766403469565732;0
320454;2008;7;0.0;226.59;1;0.21878040819467592;0
331355;2008;7;0.0;1219.87;1;0.15040323403408945;0
331390;2008;7;0.0;149.46;1;0.22171453522831525;0
331429;2008;7;0.0;739.66;1;0.159850977970249;0
12898;2008;8;0.0;446.78;1;0.18250424664556547;0
20321;2008;8;0.0;104.63;1;0.21845074382085328;0
73309;2008;8;0.0;343.03;1;0.2018457070581367;0
80204;2008;8;0.0;133.72;1;0.2217763499848776;0
127853;2008;8;0.0;749.26;1;0.1597125058639941;0
141000;2008;8;0.0;128.12;1;0.22111264629843946;0
167040;2008;8;0.0;3149.32;-1;-0.03641238300543337;1
167321;2008;8;0.0;739.66;1;0.159850977970249;0
172915;2008;8;0.0;314.46;1;0.20746368794743048;0
173352;2008;8;0.0;313.94;1;0.20749401457179528;0
175041;2008;8;0.0;71.73;1;0.21076596374570444;0
175043;2008;8;0.0;196.18;1;0.21651118681402037;0
175502;2008;8;0.0;249.37;1;0.21403138355914447;0
175970;2008;8;0.0;148.3;1;0.22167451240317287;0
177065;2008;8;0.0;487.92;1;0.17636125759937615;0
177356;2008;8;0.0;113.54;1;0.21992780949140767;0
218731;2008;8;0.0;315.07;1;0.20746368794743048;0
264732;2008;8;0.0;138.63;1;0.22028339417825898;0
296900;2008;8;0.0;1873.17;1;0.06976550747956645;0
296979;2008;8;0.0;156.95;1;0.22164941989520565;0
296999;2008;8;0.0;319.72;1;0.20618086247748468;0
305944;2008;8;0.0;752.38;1;0.15912734912252913;0
312118;2008;8;0.0;258.78;1;0.21201206990112048;0
312125;2008;8;0.0;308.96;1;0.21009512332267155;0
320424;2008;8;0.0;220.22;1;0.21766403469565732;0
320454;2008;8;0.0;226.59;1;0.21878040819467592;0
331355;2008;8;0.0;1219.87;1;0.15040323403408945;0
331390;2008;8;0.0;149.46;1;0.22171453522831525;0
331429;2008;8;0.0;739.66;1;0.159850977970249;0
12898;2008;9;0.0;446.78;1;0.18250424664556547;0
20321;2008;9;0.0;104.63;1;0.21845074382085328;0
73309;2008;9;0.0;343.03;1;0.2018457070581367;0
80204;2008;9;0.0;133.72;1;0.2217763499848776;0
127853;2008;9;0.0;749.26;1;0.1597125058639941;0
141000;2008;9;0.0;128.12;1;0.22111264629843946;0
167040;2008;9;0.0;3149.32;-1;-0.03641238300543337;1
167321;2008;9;0.0;739.66;1;0.159850977970249;0
172915;2008;9;0.0;314.46;1;0.20746368794743048;0
173352;2008;9;0.0;313.94;1;0.20749401457179528;0
175041;2008;9;0.0;71.73;1;0.21076596374570444;0
175043;2008;9;0.0;196.18;1;0.21651118681402037;0
175502;2008;9;0.0;249.37;1;0.21403138355914447;0
175970;2008;9;0.0;148.3;1;0.22167451240317287;0
177065;2008;9;0.0;487.92;1;0.17636125759937615;0
177356;2008;9;0.0;113.54;1;0.21992780949140767;0
218731;2008;9;0.0;315.07;1;0.20746368794743048;0
264732;2008;9;0.0;138.63;1;0.22028339417825898;0
296900;2008;9;0.0;1873.17;1;0.06976550747956645;0
296979;2008;9;0.0;156.95;1;0.22164941989520565;0
296999;2008;9;0.0;319.72;1;0.20618086247748468;0
305944;2008;9;0.0;752.38;1;0.15912734912252913;0
312118;2008;9;0.0;258.78;1;0.21201206990112048;0
312125;2008;9;0.0;308.96;1;0.21009512332267155;0
320424;2008;9;0.0;220.22;1;0.21766403469565732;0
320454;2008;9;0.0;226.59;1;0.21878040819467592;0
331355;2008;9;0.0;1219.87;1;0.15040323403408945;0
331390;2008;9;0.0;149.46;1;0.22171453522831525;0
331429;2008;9;0.0;739.66;1;0.159850977970249;0
12898;2008;10;0.0;446.78;1;0.18250424664556547;0
20321;2008;10;0.0;104.63;1;0.21845074382085328;0
73309;2008;10;0.0;343.03;1;0.2018457070581367;0
80204;2008;10;0.0;133.72;1;0.2217763499848776;0
127853;2008;10;0.0;749.26;1;0.1597125058639941;0
141000;2008;10;0.0;128.12;1;0.22111264629843946;0
167321;2008;10;0.0;739.66;1;0.159850977970249;0
172915;2008;10;0.0;314.46;1;0.20746368794743048;0
173352;2008;10;0.0;313.94;1;0.20749401457179528;0
175041;2008;10;0.0;71.73;1;0.21076596374570444;0
175043;2008;10;0.0;196.18;1;0.21651118681402037;0
175502;2008;10;0.0;249.37;1;0.21403138355914447;0
175970;2008;10;0.0;148.3;1;0.22167451240317287;0
177065;2008;10;0.0;487.92;1;0.17636125759937615;0
177356;2008;10;0.0;113.54;1;0.21992780949140767;0
218731;2008;10;0.0;315.07;1;0.20746368794743048;0
264732;2008;10;0.0;138.63;1;0.22028339417825898;0
296900;2008;10;0.0;1873.17;1;0.06976550747956645;0
296979;2008;10;0.0;156.95;1;0.22164941989520565;0
296999;2008;10;0.0;319.72;1;0.20618086247748468;0
305944;2008;10;0.0;752.38;1;0.15912734912252913;0
312118;2008;10;0.0;258.78;1;0.21201206990112048;0
312125;2008;10;0.0;308.96;1;0.21009512332267155;0
320424;2008;10;0.0;220.22;1;0.21766403469565732;0
320454;2008;10;0.0;226.59;1;0.21878040819467592;0
331355;2008;10;508.11;1558.61;-1;-0.2016816586816811;1
331390;2008;10;0.0;149.46;1;0.22171453522831525;0
331429;2008;10;0.0;739.66;1;0.159850977970249;0
12898;2008;11;0.0;446.78;1;0.18250424664556547;0
20321;2008;11;0.0;104.63;1;0.21845074382085328;0
73309;2008;11;0.0;343.03;1;0.2018457070581367;0
80204;2008;11;0.0;133.72;1;0.2217763499848776;0
127853;2008;11;0.0;749.26;1;0.1597125058639941;0
141000;2008;11;0.0;128.12;1;0.22111264629843946;0
167321;2008;11;0.0;739.66;1;0.159850977970249;0
172915;2008;11;0.0;314.46;1;0.20746368794743048;0
173352;2008;11;0.0;313.94;1;0.20749401457179528;0
175041;2008;11;0.0;71.73;1;0.21076596374570444;0
175043;2008;11;0.0;196.18;1;0.21651118681402037;0
175502;2008;11;0.0;249.37;1;0.21403138355914447;0
175970;2008;11;0.0;148.3;1;0.22167451240317287;0
177065;2008;11;0.0;487.92;1;0.17636125759937615;0
177356;2008;11;0.0;113.54;1;0.21992780949140767;0
218731;2008;11;0.0;315.07;1;0.20746368794743048;0
264732;2008;11;0.0;138.63;1;0.22028339417825898;0
296900;2008;11;0.0;1873.17;1;0.06976550747956645;0
296979;2008;11;0.0;156.95;1;0.22164941989520565;0
296999;2008;11;0.0;319.72;1;0.20618086247748468;0
305944;2008;11;0.0;752.38;1;0.15912734912252913;0
312118;2008;11;0.0;258.78;1;0.21201206990112048;0
312125;2008;11;0.0;308.96;1;0.21009512332267155;0
320424;2008;11;0.0;220.22;1;0.21766403469565732;0
320454;2008;11;0.0;226.59;1;0.21878040819467592;0
331355;2008;11;508.11;1558.61;-1;-0.2016816586816811;1
331390;2008;11;0.0;149.46;1;0.22171453522831525;0
331429;2008;11;0.0;739.66;1;0.159850977970249;0
12898;2008;12;0.0;446.78;1;0.18250424664556547;0
20321;2008;12;0.0;104.63;1;0.21845074382085328;0
73309;2008;12;0.0;343.03;1;0.2018457070581367;0
80204;2008;12;0.0;133.72;1;0.2217763499848776;0
127853;2008;12;0.0;749.26;1;0.1597125058639941;0
141000;2008;12;0.0;128.12;1;0.22111264629843946;0
167321;2008;12;0.0;739.66;1;0.159850977970249;0
172915;2008;12;0.0;314.46;1;0.20746368794743048;0
173352;2008;12;0.0;313.94;1;0.20749401457179528;0
175041;2008;12;0.0;71.73;1;0.21076596374570444;0
175043;2008;12;0.0;196.18;1;0.21651118681402037;0
175502;2008;12;0.0;249.37;1;0.21403138355914447;0
175970;2008;12;0.0;148.3;1;0.22167451240317287;0
177065;2008;12;0.0;487.92;1;0.17636125759937615;0
177356;2008;12;0.0;113.54;1;0.21992780949140767;0
218731;2008;12;0.0;315.07;1;0.20746368794743048;0
264732;2008;12;0.0;138.63;1;0.22028339417825898;0
296900;2008;12;0.0;1873.17;1;0.06976550747956645;0
296979;2008;12;0.0;156.95;1;0.22164941989520565;0
296999;2008;12;0.0;319.72;1;0.20618086247748468;0
305944;2008;12;0.0;752.38;1;0.15912734912252913;0
312118;2008;12;0.0;258.78;1;0.21201206990112048;0
312125;2008;12;0.0;308.96;1;0.21009512332267155;0
320424;2008;12;0.0;220.22;1;0.21766403469565732;0
320454;2008;12;0.0;226.59;1;0.21878040819467592;0
331355;2008;12;0.0;1558.61;1;0.09594649584750481;0
331390;2008;12;0.0;149.46;1;0.22171453522831525;0
331429;2008;12;0.0;739.66;1;0.159850977970249;0
12898;2009;1;0.0;446.78;1;0.13559815677261294;0
20321;2009;1;0.0;104.63;1;0.1704053080265841;0
73309;2009;1;0.0;343.03;1;0.1591923918407241;0
80204;2009;1;0.0;133.72;1;0.1779151144860897;0
127853;2009;1;0.0;749.26;1;0.13798033415726524;0
141000;2009;1;0.0;128.12;1;0.17809600779869766;0
167321;2009;1;0.0;739.66;1;0.1389015056965744;0
172915;2009;1;0.0;314.46;1;0.17624231850268968;0
173352;2009;1;0.0;313.94;1;0.17681341710226695;0
175041;2009;1;0.0;71.73;1;0.15498030758709308;0
175043;2009;1;0.0;196.18;1;0.18616453591644244;0
175502;2009;1;0.0;249.37;1;0.18551002618095164;0
175970;2009;1;0.0;148.3;1;0.18279766389511304;0
177065;2009;1;0.0;487.92;1;0.1357265929723807;0
177356;2009;1;0.0;113.54;1;0.17278999330509293;0
218731;2009;1;0.0;315.07;1;0.17604815968353604;0
264732;2009;1;0.0;138.63;1;0.17796777939658576;0
296900;2009;1;0.0;1873.17;-1;-0.05033248969566295;1
296979;2009;1;0.0;156.95;1;0.18284231689543823;0
296999;2009;1;0.0;319.72;1;0.17275784887857315;0
305944;2009;1;0.0;752.38;1;0.13623000691055615;0
312118;2009;1;0.0;258.78;1;0.18198309314156197;0
312125;2009;1;0.0;308.96;1;0.178195867532988;0
320424;2009;1;0.0;220.22;1;0.18673722121639297;0
320454;2009;1;0.0;226.59;1;0.18131273400230152;0
331355;2009;1;0.0;1558.61;1;0.0016596116380981352;0
331390;2009;1;0.0;149.46;1;0.1824595824406844;0
331429;2009;1;0.0;739.66;1;0.1389015056965744;0
12898;2009;2;0.0;446.78;1;0.13559815677261294;0
20321;2009;2;0.0;104.63;1;0.1704053080265841;0
73309;2009;2;0.0;343.03;1;0.1591923918407241;0
80204;2009;2;0.0;133.72;1;0.1779151144860897;0
127853;2009;2;0.0;749.26;1;0.13798033415726524;0
141000;2009;2;0.0;128.12;1;0.17809600779869766;0
167321;2009;2;0.0;739.66;1;0.1389015056965744;0
172915;2009;2;0.0;314.46;1;0.17624231850268968;0
173352;2009;2;0.0;313.94;1;0.17681341710226695;0
175041;2009;2;0.0;71.73;1;0.15498030758709308;0
175043;2009;2;0.0;196.18;1;0.18616453591644244;0
175502;2009;2;0.0;249.37;1;0.18551002618095164;0
175970;2009;2;0.0;148.3;1;0.18279766389511304;0
177065;2009;2;0.0;487.92;1;0.1357265929723807;0
177356;2009;2;0.0;113.54;1;0.17278999330509293;0
218731;2009;2;0.0;315.07;1;0.17604815968353604;0
264732;2009;2;0.0;138.63;1;0.17796777939658576;0
296900;2009;2;0.0;1873.17;-1;-0.05033248969566295;1
296979;2009;2;0.0;156.95;1;0.18284231689543823;0
296999;2009;2;0.0;319.72;1;0.17275784887857315;0
305944;2009;2;0.0;752.38;1;0.13623000691055615;0
312118;2009;2;0.0;258.78;1;0.18198309314156197;0
312125;2009;2;0.0;308.96;1;0.178195867532988;0
320424;2009;2;0.0;220.22;1;0.18673722121639297;0
320454;2009;2;0.0;226.59;1;0.18131273400230152;0
331355;2009;2;0.0;1558.61;1;0.0016596116380981352;0
331390;2009;2;0.0;149.46;1;0.1824595824406844;0
331429;2009;2;0.0;739.66;1;0.1389015056965744;0
12898;2009;3;0.0;446.78;1;0.13559815677261294;0
20321;2009;3;0.0;104.63;1;0.1704053080265841;0
73309;2009;3;0.0;343.03;1;0.1591923918407241;0
80204;2009;3;0.0;133.72;1;0.1779151144860897;0
127853;2009;3;0.0;749.26;1;0.13798033415726524;0
141000;2009;3;0.0;128.12;1;0.17809600779869766;0
167321;2009;3;0.0;739.66;1;0.1389015056965744;0
172915;2009;3;0.0;314.46;1;0.17624231850268968;0
173352;2009;3;0.0;313.94;1;0.17681341710226695;0
175041;2009;3;0.0;71.73;1;0.15498030758709308;0
175043;2009;3;0.0;196.18;1;0.18616453591644244;0
175502;2009;3;0.0;249.37;1;0.18551002618095164;0
175970;2009;3;0.0;148.3;1;0.18279766389511304;0
177065;2009;3;0.0;487.92;1;0.1357265929723807;0
177356;2009;3;0.0;113.54;1;0.17278999330509293;0
218731;2009;3;0.0;315.07;1;0.17604815968353604;0
264732;2009;3;0.0;138.63;1;0.17796777939658576;0
296900;2009;3;0.0;1873.17;-1;-0.05033248969566295;1
296979;2009;3;0.0;156.95;1;0.18284231689543823;0
296999;2009;3;0.0;319.72;1;0.17275784887857315;0
305944;2009;3;0.0;752.38;1;0.13623000691055615;0
312118;2009;3;0.0;258.78;1;0.18198309314156197;0
312125;2009;3;0.0;308.96;1;0.178195867532988;0
320424;2009;3;0.0;220.22;1;0.18673722121639297;0
320454;2009;3;0.0;226.59;1;0.18131273400230152;0
331355;2009;3;0.0;1558.61;1;0.0016596116380981352;0
331390;2009;3;0.0;149.46;1;0.1824595824406844;0
331429;2009;3;0.0;739.66;1;0.1389015056965744;0
12898;2009;4;0.0;446.78;1;0.13559815677261294;0
20321;2009;4;0.0;104.63;1;0.1704053080265841;0
73309;2009;4;0.0;343.03;1;0.1591923918407241;0
80204;2009;4;0.0;133.72;1;0.1779151144860897;0
127853;2009;4;0.0;749.26;1;0.13798033415726524;0
141000;2009;4;0.0;128.12;1;0.17809600779869766;0
167321;2009;4;0.0;739.66;1;0.1389015056965744;0
172915;2009;4;0.0;314.46;1;0.17624231850268968;0
173352;2009;4;0.0;313.94;1;0.17681341710226695;0
175041;2009;4;0.0;71.73;1;0.15498030758709308;0
175043;2009;4;0.0;196.18;1;0.18616453591644244;0
175502;2009;4;0.0;249.37;1;0.18551002618095164;0
175970;2009;4;0.0;148.3;1;0.18279766389511304;0
177065;2009;4;0.0;487.92;1;0.1357265929723807;0
177356;2009;4;0.0;113.54;1;0.17278999330509293;0
218731;2009;4;0.0;315.07;1;0.17604815968353604;0
264732;2009;4;0.0;138.63;1;0.17796777939658576;0
296900;2009;4;0.0;1873.17;-1;-0.05033248969566295;1
296979;2009;4;0.0;156.95;1;0.18284231689543823;0
296999;2009;4;0.0;319.72;1;0.17275784887857315;0
305944;2009;4;0.0;752.38;1;0.13623000691055615;0
312118;2009;4;0.0;258.78;1;0.18198309314156197;0
312125;2009;4;0.0;308.96;1;0.178195867532988;0
320424;2009;4;0.0;220.22;1;0.18673722121639297;0
320454;2009;4;0.0;226.59;1;0.18131273400230152;0
331355;2009;4;0.0;1558.61;1;0.0016596116380981352;0
331390;2009;4;0.0;149.46;1;0.1824595824406844;0
331429;2009;4;0.0;739.66;1;0.1389015056965744;0
12898;2009;5;0.0;446.78;1;0.13559815677261294;0
20321;2009;5;0.0;104.63;1;0.1704053080265841;0
73309;2009;5;0.0;343.03;1;0.1591923918407241;0
80204;2009;5;0.0;133.72;1;0.1779151144860897;0
127853;2009;5;0.0;749.26;1;0.13798033415726524;0
141000;2009;5;0.0;128.12;1;0.17809600779869766;0
167321;2009;5;0.0;739.66;1;0.1389015056965744;0
172915;2009;5;0.0;314.46;1;0.17624231850268968;0
173352;2009;5;0.0;313.94;1;0.17681341710226695;0
175041;2009;5;0.0;71.73;1;0.15498030758709308;0
175043;2009;5;0.0;196.18;1;0.18616453591644244;0
175502;2009;5;0.0;249.37;1;0.18551002618095164;0
175970;2009;5;0.0;148.3;1;0.18279766389511304;0
177065;2009;5;0.0;487.92;1;0.1357265929723807;0
177356;2009;5;0.0;113.54;1;0.17278999330509293;0
218731;2009;5;0.0;315.07;1;0.17604815968353604;0
264732;2009;5;0.0;138.63;1;0.17796777939658576;0
296900;2009;5;0.0;1873.17;-1;-0.05033248969566295;1
296979;2009;5;0.0;156.95;1;0.18284231689543823;0
296999;2009;5;0.0;319.72;1;0.17275784887857315;0
305944;2009;5;0.0;752.38;1;0.13623000691055615;0
312118;2009;5;0.0;258.78;1;0.18198309314156197;0
312125;2009;5;0.0;308.96;1;0.178195867532988;0
320424;2009;5;0.0;220.22;1;0.18673722121639297;0
320454;2009;5;0.0;226.59;1;0.18131273400230152;0
331355;2009;5;0.0;1558.61;1;0.0016596116380981352;0
331390;2009;5;0.0;149.46;1;0.1824595824406844;0
331429;2009;5;0.0;739.66;1;0.1389015056965744;0
12898;2009;6;0.0;446.78;1;0.13559815677261294;0
20321;2009;6;0.0;104.63;1;0.1704053080265841;0
73309;2009;6;0.0;343.03;1;0.1591923918407241;0
80204;2009;6;0.0;133.72;1;0.1779151144860897;0
127853;2009;6;0.0;749.26;1;0.13798033415726524;0
141000;2009;6;0.0;128.12;1;0.17809600779869766;0
167321;2009;6;0.0;739.66;1;0.1389015056965744;0
172915;2009;6;0.0;314.46;1;0.17624231850268968;0
173352;2009;6;0.0;313.94;1;0.17681341710226695;0
175041;2009;6;0.0;71.73;1;0.15498030758709308;0
175043;2009;6;0.0;196.18;1;0.18616453591644244;0
175502;2009;6;0.0;249.37;1;0.18551002618095164;0
175970;2009;6;0.0;148.3;1;0.18279766389511304;0
177065;2009;6;0.0;487.92;1;0.1357265929723807;0
177356;2009;6;0.0;113.54;1;0.17278999330509293;0
218731;2009;6;0.0;315.07;1;0.17604815968353604;0
264732;2009;6;0.0;138.63;1;0.17796777939658576;0
296900;2009;6;0.0;1873.17;-1;-0.05033248969566295;1
296979;2009;6;0.0;156.95;1;0.18284231689543823;0
296999;2009;6;0.0;319.72;1;0.17275784887857315;0
305944;2009;6;0.0;752.38;1;0.13623000691055615;0
312118;2009;6;0.0;258.78;1;0.18198309314156197;0
312125;2009;6;0.0;308.96;1;0.178195867532988;0
320424;2009;6;0.0;220.22;1;0.18673722121639297;0
320454;2009;6;0.0;226.59;1;0.18131273400230152;0
331355;2009;6;0.0;1558.61;1;0.0016596116380981352;0
331390;2009;6;0.0;149.46;1;0.1824595824406844;0
331429;2009;6;0.0;739.66;1;0.1389015056965744;0
12898;2009;7;0.0;473.59;1;0.13729421542217135;0
20321;2009;7;0.0;110.91;1;0.17204232334939384;0
73309;2009;7;0.0;363.61;1;0.15400744789473747;0
80204;2009;7;0.0;141.74;1;0.18049714305336895;0
127853;2009;7;0.0;794.22;1;0.1250349572535857;0
141000;2009;7;0.0;135.81;1;0.17817374057200586;0
167321;2009;7;0.0;784.04;1;0.13114664166385198;0
172915;2009;7;0.0;333.33;1;0.16573018367843478;0
173352;2009;7;0.0;332.78;1;0.16573018367843478;0
175041;2009;7;0.0;76.03;1;0.15723953583985334;0
175043;2009;7;0.0;207.95;1;0.1892783056368566;0
175502;2009;7;0.0;264.33;1;0.1813795869049531;0
175970;2009;7;0.0;157.2;1;0.1828421623085255;0
177065;2009;7;0.0;517.2;1;0.12360961355184297;0
177356;2009;7;0.0;120.35;1;0.17819928188131395;0
218731;2009;7;0.0;333.97;1;0.1651988575650794;0
264732;2009;7;0.0;146.95;1;0.18270495074056858;0
296900;2009;7;0.0;1985.56;-1;-0.07058530454916989;1
296979;2009;7;0.0;166.37;1;0.1829809496464686;0
296999;2009;7;0.0;338.9;1;0.1626805708077716;0
305944;2009;7;0.0;797.52;1;0.12289395398652059;0
312118;2009;7;0.0;274.31;1;0.1839331077867708;0
312125;2009;7;0.0;327.5;1;0.16884799207563372;0
320424;2009;7;0.0;233.43;1;0.18106963321552638;0
320454;2009;7;0.0;240.19;1;0.185287186408098;0
331355;2009;7;0.0;1652.13;-1;-0.010541391424110702;1
331390;2009;7;0.0;158.43;1;0.18350279021593413;0
331429;2009;7;0.0;784.04;1;0.13114664166385198;0
12898;2009;8;0.0;473.59;1;0.13729421542217135;0
20321;2009;8;0.0;110.91;1;0.17204232334939384;0
73309;2009;8;0.0;363.61;1;0.15400744789473747;0
80204;2009;8;0.0;141.74;1;0.18049714305336895;0
127853;2009;8;0.0;794.22;1;0.1250349572535857;0
141000;2009;8;0.0;135.81;1;0.17817374057200586;0
167321;2009;8;0.0;784.04;1;0.13114664166385198;0
172915;2009;8;0.0;333.33;1;0.16573018367843478;0
173352;2009;8;0.0;332.78;1;0.16573018367843478;0
175041;2009;8;0.0;76.03;1;0.15723953583985334;0
175043;2009;8;0.0;207.95;1;0.1892783056368566;0
175502;2009;8;0.0;264.33;1;0.1813795869049531;0
175970;2009;8;0.0;157.2;1;0.1828421623085255;0
177065;2009;8;0.0;517.2;1;0.12360961355184297;0
177356;2009;8;0.0;120.35;1;0.17819928188131395;0
218731;2009;8;0.0;333.97;1;0.1651988575650794;0
264732;2009;8;0.0;146.95;1;0.18270495074056858;0
296900;2009;8;0.0;1985.56;-1;-0.07058530454916989;1
296979;2009;8;0.0;166.37;1;0.1829809496464686;0
296999;2009;8;0.0;338.9;1;0.1626805708077716;0
305944;2009;8;0.0;797.52;1;0.12289395398652059;0
312118;2009;8;0.0;274.31;1;0.1839331077867708;0
312125;2009;8;0.0;327.5;1;0.16884799207563372;0
320424;2009;8;0.0;233.43;1;0.18106963321552638;0
320454;2009;8;0.0;240.19;1;0.185287186408098;0
331355;2009;8;0.0;1652.13;-1;-0.010541391424110702;1
331390;2009;8;0.0;158.43;1;0.18350279021593413;0
331429;2009;8;0.0;784.04;1;0.13114664166385198;0
12898;2009;9;0.0;473.59;1;0.13729421542217135;0
20321;2009;9;0.0;110.91;1;0.17204232334939384;0
73309;2009;9;0.0;363.61;1;0.15400744789473747;0
80204;2009;9;0.0;141.74;1;0.18049714305336895;0
127853;2009;9;0.0;794.22;1;0.1250349572535857;0
141000;2009;9;0.0;135.81;1;0.17817374057200586;0
167321;2009;9;0.0;784.04;1;0.13114664166385198;0
172915;2009;9;0.0;333.33;1;0.16573018367843478;0
173352;2009;9;0.0;332.78;1;0.16573018367843478;0
175041;2009;9;0.0;76.03;1;0.15723953583985334;0
175043;2009;9;0.0;207.95;1;0.1892783056368566;0
175502;2009;9;0.0;264.33;1;0.1813795869049531;0
175970;2009;9;0.0;157.2;1;0.1828421623085255;0
177065;2009;9;0.0;517.2;1;0.12360961355184297;0
177356;2009;9;0.0;120.35;1;0.17819928188131395;0
218731;2009;9;0.0;333.97;1;0.1651988575650794;0
264732;2009;9;0.0;146.95;1;0.18270495074056858;0
296900;2009;9;0.0;1985.56;-1;-0.07058530454916989;1
296979;2009;9;0.0;166.37;1;0.1829809496464686;0
296999;2009;9;0.0;338.9;1;0.1626805708077716;0
305944;2009;9;0.0;797.52;1;0.12289395398652059;0
312118;2009;9;0.0;274.31;1;0.1839331077867708;0
312125;2009;9;0.0;327.5;1;0.16884799207563372;0
320424;2009;9;0.0;233.43;1;0.18106963321552638;0
320454;2009;9;0.0;240.19;1;0.185287186408098;0
331355;2009;9;0.0;1652.13;-1;-0.010541391424110702;1
331390;2009;9;0.0;158.43;1;0.18350279021593413;0
331429;2009;9;0.0;784.04;1;0.13114664166385198;0
12898;2009;10;0.0;473.59;1;0.13729421542217135;0
20321;2009;10;0.0;110.91;1;0.17204232334939384;0
73309;2009;10;0.0;363.61;1;0.15400744789473747;0
80204;2009;10;0.0;141.74;1;0.18049714305336895;0
127853;2009;10;0.0;794.22;1;0.1250349572535857;0
141000;2009;10;0.0;135.81;1;0.17817374057200586;0
167321;2009;10;0.0;784.04;1;0.13114664166385198;0
172915;2009;10;0.0;333.33;1;0.16573018367843478;0
173352;2009;10;0.0;332.78;1;0.16573018367843478;0
175041;2009;10;0.0;76.03;1;0.15723953583985334;0
175043;2009;10;0.0;207.95;1;0.1892783056368566;0
175502;2009;10;0.0;264.33;1;0.1813795869049531;0
175970;2009;10;0.0;157.2;1;0.1828421623085255;0
177065;2009;10;0.0;517.2;1;0.12360961355184297;0
177356;2009;10;0.0;120.35;1;0.17819928188131395;0
218731;2009;10;0.0;333.97;1;0.1651988575650794;0
264732;2009;10;0.0;146.95;1;0.18270495074056858;0
296900;2009;10;0.0;1985.56;-1;-0.07058530454916989;1
296979;2009;10;0.0;166.37;1;0.1829809496464686;0
296999;2009;10;0.0;338.9;1;0.1626805708077716;0
305944;2009;10;0.0;797.52;1;0.12289395398652059;0
312118;2009;10;0.0;274.31;1;0.1839331077867708;0
312125;2009;10;0.0;327.5;1;0.16884799207563372;0
320424;2009;10;0.0;233.43;1;0.18106963321552638;0
320454;2009;10;0.0;240.19;1;0.185287186408098;0
331355;2009;10;0.0;1652.13;-1;-0.010541391424110702;1
331390;2009;10;0.0;158.43;1;0.18350279021593413;0
331429;2009;10;0.0;784.04;1;0.13114664166385198;0
12898;2009;11;0.0;473.59;1;0.13729421542217135;0
20321;2009;11;0.0;110.91;1;0.17204232334939384;0
73309;2009;11;0.0;363.61;1;0.15400744789473747;0
80204;2009;11;0.0;141.74;1;0.18049714305336895;0
127853;2009;11;0.0;794.22;1;0.1250349572535857;0
167321;2009;11;0.0;784.04;1;0.13114664166385198;0
172915;2009;11;0.0;333.33;1;0.16573018367843478;0
173352;2009;11;0.0;332.78;1;0.16573018367843478;0
175041;2009;11;0.0;76.03;1;0.15723953583985334;0
175043;2009;11;0.0;207.95;1;0.1892783056368566;0
175502;2009;11;0.0;264.33;1;0.1813795869049531;0
175970;2009;11;0.0;157.2;1;0.1828421623085255;0
177065;2009;11;0.0;517.2;1;0.12360961355184297;0
177356;2009;11;0.0;120.35;1;0.17819928188131395;0
218731;2009;11;0.0;333.97;1;0.1651988575650794;0
264732;2009;11;0.0;146.95;1;0.18270495074056858;0
