isn_vinculo;num_ano;num_mes;94;97;101;140;204;302;303;316;317;1236;1367;1369;IF_label;IF_score;anomalo
1115333;2021;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3127.74;3284.13;0.0;0.0;0.0;1;0.07426572247040647;0
1115335;2021;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1563.87;0.0;0.0;0.0;0.0;1;0.1585849369431303;0
1115336;2021;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1563.87;0.0;0.0;0.0;0.0;1;0.1585849369431303;0
1115819;2021;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5510.72;3490.12;0.0;0.0;0.0;1;0.06293617607797414;0
297006;2021;9;0.0;0.0;0.0;0.0;0.0;1456.14;0.0;0.0;0.0;0.0;0.0;0.0;1;0.018719157198194614;0
329685;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5232.48;0.0;0.0;0.0;0.0;1;0.14446478989398387;0
375130;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4749.94;0.0;0.0;0.0;0.0;1;0.14720406206961179;0
600449;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7138.48;0.0;0.0;0.0;0.0;1;0.1340865310654848;0
997925;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5880.41;0.0;0.0;0.0;0.0;1;0.1430100202757535;0
1017711;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;797.14;0.0;0.0;0.0;0.0;1;0.1453979556282301;0
1025693;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13164.06;0.0;0.0;0.0;0.0;1;0.09172326143467374;0
1027842;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;640.54;0.0;0.0;0.0;0.0;1;0.14249589501941867;0
1054768;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14794.31;0.0;0.0;0.0;0.0;1;0.07806105496928334;0
1064304;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8148.09;0.0;0.0;0.0;0.0;1;0.12663066524262928;0
1111447;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1298.9;0.0;0.0;0.0;0.0;1;0.15385540469371733;0
1111491;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3563.32;0.0;0.0;0.0;0.0;1;0.1549461315588681;0
1112294;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;865.64;0.0;0.0;0.0;0.0;1;0.1463070707536881;0
1112295;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;865.64;0.0;0.0;0.0;0.0;1;0.1463070707536881;0
1114445;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1403.02;0.0;0.0;0.0;0.0;1;0.15504372781752823;0
1115041;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4250.4;0.0;0.0;0.0;0.0;1;0.15115140760477375;0
1115333;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3127.74;0.0;0.0;0.0;0.0;1;0.15690951286761512;0
1115335;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1563.87;0.0;0.0;0.0;0.0;1;0.1585849369431303;0
1115336;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1563.87;0.0;0.0;0.0;0.0;1;0.1585849369431303;0
1115819;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5510.72;0.0;0.0;0.0;0.0;1;0.14433814929061117;0
297006;2021;10;0.0;0.0;0.0;0.0;0.0;1456.14;0.0;0.0;0.0;0.0;0.0;0.0;1;0.018719157198194614;0
329685;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5232.48;0.0;0.0;0.0;0.0;1;0.14446478989398387;0
375130;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4749.94;0.0;0.0;0.0;0.0;1;0.14720406206961179;0
600449;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7138.48;0.0;0.0;0.0;0.0;1;0.1340865310654848;0
997925;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5880.41;0.0;0.0;0.0;0.0;1;0.1430100202757535;0
1017711;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;797.14;0.0;0.0;0.0;0.0;1;0.1453979556282301;0
1025693;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13164.06;0.0;0.0;0.0;0.0;1;0.09172326143467374;0
1027842;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;640.54;0.0;0.0;0.0;0.0;1;0.14249589501941867;0
1054768;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14794.31;0.0;0.0;0.0;0.0;1;0.07806105496928334;0
1064304;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8148.09;0.0;0.0;0.0;0.0;1;0.12663066524262928;0
1111447;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1298.9;0.0;0.0;0.0;0.0;1;0.15385540469371733;0
1111491;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3563.32;0.0;0.0;0.0;0.0;1;0.1549461315588681;0
1112294;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;865.64;0.0;0.0;0.0;0.0;1;0.1463070707536881;0
1112295;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;865.64;0.0;0.0;0.0;0.0;1;0.1463070707536881;0
1114445;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1403.02;0.0;0.0;0.0;0.0;1;0.15504372781752823;0
1115041;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4250.4;0.0;0.0;0.0;0.0;1;0.15115140760477375;0
1115333;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3127.74;0.0;0.0;0.0;0.0;1;0.15690951286761512;0
1115335;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1563.87;0.0;0.0;0.0;0.0;1;0.1585849369431303;0
1115336;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1563.87;0.0;0.0;0.0;0.0;1;0.1585849369431303;0
1115819;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5510.72;0.0;0.0;0.0;0.0;1;0.14433814929061117;0
1117443;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1734.93;3026.49;0.0;0.0;0.0;1;0.07931760488276302;0
297006;2021;11;0.0;0.0;0.0;0.0;0.0;1456.14;0.0;0.0;0.0;0.0;0.0;0.0;1;0.018719157198194614;0
329685;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5232.48;0.0;0.0;0.0;0.0;1;0.14446478989398387;0
375130;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4749.94;0.0;0.0;0.0;0.0;1;0.14720406206961179;0
600449;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7138.48;0.0;0.0;0.0;0.0;1;0.1340865310654848;0
997925;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5880.41;0.0;0.0;0.0;0.0;1;0.1430100202757535;0
1017711;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;797.14;0.0;0.0;0.0;0.0;1;0.1453979556282301;0
1025693;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13164.06;0.0;0.0;0.0;0.0;1;0.09172326143467374;0
1027842;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;640.54;0.0;0.0;0.0;0.0;1;0.14249589501941867;0
1054768;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14794.31;0.0;0.0;0.0;0.0;1;0.07806105496928334;0
1064304;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8148.09;0.0;0.0;0.0;0.0;1;0.12663066524262928;0
1111447;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1298.9;0.0;0.0;0.0;0.0;1;0.15385540469371733;0
1111491;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3563.32;0.0;0.0;0.0;0.0;1;0.1549461315588681;0
1112294;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;865.64;0.0;0.0;0.0;0.0;1;0.1463070707536881;0
1112295;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;865.64;0.0;0.0;0.0;0.0;1;0.1463070707536881;0
1114445;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1403.02;0.0;0.0;0.0;0.0;1;0.15504372781752823;0
1115041;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4250.4;0.0;0.0;0.0;0.0;1;0.15115140760477375;0
1115333;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3127.74;0.0;0.0;0.0;0.0;1;0.15690951286761512;0
1115335;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1563.87;0.0;0.0;0.0;0.0;1;0.1585849369431303;0
1115336;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1563.87;0.0;0.0;0.0;0.0;1;0.1585849369431303;0
1115819;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5510.72;0.0;0.0;0.0;0.0;1;0.14433814929061117;0
1117443;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1734.93;3026.49;0.0;0.0;0.0;1;0.07931760488276302;0
1117883;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1100.0;4015.0;4950.46;0.0;0.0;1;0.06506157262033674;0
297006;2021;12;0.0;0.0;0.0;0.0;0.0;1456.14;0.0;0.0;0.0;0.0;0.0;0.0;1;0.018719157198194614;0
375130;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4749.94;0.0;0.0;0.0;0.0;1;0.14720406206961179;0
600449;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7138.48;0.0;0.0;0.0;0.0;1;0.1340865310654848;0
997925;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5880.41;0.0;0.0;0.0;0.0;1;0.1430100202757535;0
1017711;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;797.14;0.0;0.0;0.0;0.0;1;0.1453979556282301;0
1025693;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13164.06;0.0;0.0;0.0;0.0;1;0.09172326143467374;0
1027842;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;640.54;0.0;0.0;0.0;0.0;1;0.14249589501941867;0
1054768;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14794.31;0.0;0.0;0.0;0.0;1;0.07806105496928334;0
1064304;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8148.09;0.0;0.0;0.0;0.0;1;0.12663066524262928;0
1111447;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1298.9;0.0;0.0;0.0;0.0;1;0.15385540469371733;0
1111491;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3563.32;0.0;0.0;0.0;0.0;1;0.1549461315588681;0
1112294;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;865.64;0.0;0.0;0.0;0.0;1;0.1463070707536881;0
1112295;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;865.64;0.0;0.0;0.0;0.0;1;0.1463070707536881;0
1114445;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1403.02;0.0;0.0;0.0;0.0;1;0.15504372781752823;0
1115041;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4250.4;0.0;0.0;0.0;0.0;1;0.15115140760477375;0
1115333;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3127.74;0.0;0.0;0.0;0.0;1;0.15690951286761512;0
1115336;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3127.74;0.0;0.0;0.0;0.0;1;0.15690951286761512;0
1115819;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5510.72;0.0;0.0;0.0;0.0;1;0.14433814929061117;0
1117443;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1734.93;3026.49;0.0;0.0;0.0;1;0.07931760488276302;0
1117883;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1100.0;4015.0;4950.46;0.0;0.0;1;0.06506157262033674;0
297006;2022;1;0.0;0.0;0.0;0.0;0.0;1534.33;0.0;0.0;0.0;0.0;0.0;0.0;1;0.004826725499661122;0
375130;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5005.01;0.0;0.0;0.0;0.0;1;0.14333738165263638;0
600449;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7521.82;0.0;0.0;0.0;0.0;1;0.13163936509233026;0
997925;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6196.19;0.0;0.0;0.0;0.0;1;0.13654436348135274;0
1017711;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;839.95;0.0;0.0;0.0;0.0;1;0.14930567198934191;0
1025693;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13870.97;0.0;0.0;0.0;0.0;1;0.08300803618848235;0
1027842;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;674.94;0.0;0.0;0.0;0.0;1;0.14780058162406995;0
1054768;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15588.76;0.0;0.0;0.0;0.0;1;0.067462118898102;0
1064304;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8585.64;0.0;0.0;0.0;0.0;1;0.12452607944049193;0
1111447;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1368.65;0.0;0.0;0.0;0.0;1;0.15825603539009786;0
1111491;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3754.67;0.0;0.0;0.0;0.0;1;0.1503822448154476;0
1112294;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.12;0.0;0.0;0.0;0.0;1;0.15030974994717727;0
1112295;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.12;0.0;0.0;0.0;0.0;1;0.15030974994717727;0
1114445;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1478.36;0.0;0.0;0.0;0.0;1;0.15778812789399133;0
1115041;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4478.65;0.0;0.0;0.0;0.0;1;0.14617950419398124;0
1115333;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3295.7;0.0;0.0;0.0;0.0;1;0.1536169203710802;0
1115336;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3295.7;0.0;0.0;0.0;0.0;1;0.1536169203710802;0
1115819;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5806.65;0.0;0.0;0.0;0.0;1;0.1384081637185185;0
1117443;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1828.1;0.0;0.0;0.0;0.0;1;0.159833203421603;0
1117883;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1159.07;4015.0;4950.46;0.0;0.0;1;0.03791622365834002;0
297006;2022;2;0.0;0.0;0.0;0.0;0.0;1534.33;0.0;0.0;0.0;0.0;0.0;0.0;1;0.004826725499661122;0
375130;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5005.01;0.0;0.0;0.0;0.0;1;0.14333738165263638;0
600449;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7521.82;0.0;0.0;0.0;0.0;1;0.13163936509233026;0
997925;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6196.19;0.0;0.0;0.0;0.0;1;0.13654436348135274;0
1017711;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;839.95;0.0;0.0;0.0;0.0;1;0.14930567198934191;0
1025693;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13870.97;0.0;0.0;0.0;0.0;1;0.08300803618848235;0
1027842;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;674.94;0.0;0.0;0.0;0.0;1;0.14780058162406995;0
1054768;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15588.76;0.0;0.0;0.0;0.0;1;0.067462118898102;0
1064304;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8585.64;0.0;0.0;0.0;0.0;1;0.12452607944049193;0
1111447;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1368.65;0.0;0.0;0.0;0.0;1;0.15825603539009786;0
1111491;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3754.67;0.0;0.0;0.0;0.0;1;0.1503822448154476;0
1112294;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.12;0.0;0.0;0.0;0.0;1;0.15030974994717727;0
1112295;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.12;0.0;0.0;0.0;0.0;1;0.15030974994717727;0
1114445;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1478.36;0.0;0.0;0.0;0.0;1;0.15778812789399133;0
1115041;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4478.65;0.0;0.0;0.0;0.0;1;0.14617950419398124;0
1115333;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3295.7;0.0;0.0;0.0;0.0;1;0.1536169203710802;0
1115336;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3295.7;0.0;0.0;0.0;0.0;1;0.1536169203710802;0
1115819;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5806.65;0.0;0.0;0.0;0.0;1;0.1384081637185185;0
1117443;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1828.1;0.0;0.0;0.0;0.0;1;0.159833203421603;0
1117883;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1159.07;0.0;4950.46;0.0;0.0;1;0.16774776156003707;0
297006;2022;3;0.0;0.0;0.0;0.0;0.0;1534.33;0.0;0.0;0.0;0.0;0.0;0.0;1;0.004826725499661122;0
375130;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5005.01;0.0;0.0;0.0;0.0;1;0.14333738165263638;0
600449;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7521.82;0.0;0.0;0.0;0.0;1;0.13163936509233026;0
997925;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6196.19;0.0;0.0;0.0;0.0;1;0.13654436348135274;0
1017711;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;839.95;0.0;0.0;0.0;0.0;1;0.14930567198934191;0
1025693;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13870.97;0.0;0.0;0.0;0.0;1;0.08300803618848235;0
1027842;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;674.94;0.0;0.0;0.0;0.0;1;0.14780058162406995;0
1054768;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15588.76;0.0;0.0;0.0;0.0;1;0.067462118898102;0
1064304;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8585.64;0.0;0.0;0.0;0.0;1;0.12452607944049193;0
1111447;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1368.65;0.0;0.0;0.0;0.0;1;0.15825603539009786;0
1111491;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3754.67;0.0;0.0;0.0;0.0;1;0.1503822448154476;0
1112294;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.12;0.0;0.0;0.0;0.0;1;0.15030974994717727;0
1112295;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.12;0.0;0.0;0.0;0.0;1;0.15030974994717727;0
1114445;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1478.36;0.0;0.0;0.0;0.0;1;0.15778812789399133;0
1115041;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4478.65;0.0;0.0;0.0;0.0;1;0.14617950419398124;0
1115333;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3295.7;0.0;0.0;0.0;0.0;1;0.1536169203710802;0
1115336;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3295.7;0.0;0.0;0.0;0.0;1;0.1536169203710802;0
1115819;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5806.65;0.0;0.0;0.0;0.0;1;0.1384081637185185;0
1117443;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1828.1;0.0;0.0;0.0;0.0;1;0.159833203421603;0
1117883;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1159.07;0.0;0.0;0.0;0.0;1;0.1562975019055874;0
1131768;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;223.03;3409.44;702.14;0.0;0.0;1;0.08814102578756566;0
297006;2022;4;0.0;0.0;0.0;0.0;0.0;1534.33;0.0;0.0;0.0;0.0;0.0;0.0;1;0.004826725499661122;0
375130;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5005.01;0.0;0.0;0.0;0.0;1;0.14333738165263638;0
600449;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7521.82;0.0;0.0;0.0;0.0;1;0.13163936509233026;0
997925;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6196.19;0.0;0.0;0.0;0.0;1;0.13654436348135274;0
1017711;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;839.95;0.0;0.0;0.0;0.0;1;0.14930567198934191;0
1025693;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13870.97;0.0;0.0;0.0;0.0;1;0.08300803618848235;0
1027842;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;674.94;0.0;0.0;0.0;0.0;1;0.14780058162406995;0
1054768;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15588.76;0.0;0.0;0.0;0.0;1;0.067462118898102;0
1064304;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8585.64;0.0;0.0;0.0;0.0;1;0.12452607944049193;0
1111447;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1368.65;0.0;0.0;0.0;0.0;1;0.15825603539009786;0
1111491;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3754.67;0.0;0.0;0.0;0.0;1;0.1503822448154476;0
1112294;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.12;0.0;0.0;0.0;0.0;1;0.15030974994717727;0
1112295;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.12;0.0;0.0;0.0;0.0;1;0.15030974994717727;0
1114445;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1478.36;0.0;0.0;0.0;0.0;1;0.15778812789399133;0
1115041;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4478.65;0.0;0.0;0.0;0.0;1;0.14617950419398124;0
1115333;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3295.7;0.0;0.0;0.0;0.0;1;0.1536169203710802;0
1115336;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3295.7;0.0;0.0;0.0;0.0;1;0.1536169203710802;0
1115819;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5806.65;0.0;0.0;0.0;0.0;1;0.1384081637185185;0
1117443;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1828.1;0.0;0.0;0.0;0.0;1;0.159833203421603;0
1117883;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1159.07;0.0;0.0;0.0;0.0;1;0.1562975019055874;0
1131768;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;223.03;0.0;0.0;0.0;0.0;1;0.13791478351999908;0
1138975;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;748.31;2955.11;1787.26;0.0;0.0;1;0.08871048790900604;0
1139573;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1851.65;2715.73;0.0;0.0;0.0;1;0.08179114594201375;0
297006;2022;5;0.0;0.0;0.0;0.0;0.0;1612.52;0.0;0.0;0.0;0.0;0.0;0.0;1;0.00014818814845729555;0
375130;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5260.08;0.0;0.0;0.0;0.0;1;0.14260174846904017;0
600449;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7905.15;0.0;0.0;0.0;0.0;1;0.126211449394591;0
997925;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6511.97;0.0;0.0;0.0;0.0;1;0.13354245177735818;0
1017711;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;882.76;0.0;0.0;0.0;0.0;1;0.15003851118023903;0
1025693;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14577.88;0.0;0.0;0.0;0.0;1;0.07481834483735195;0
1027842;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;709.34;0.0;0.0;0.0;0.0;1;0.14757905806484511;0
1054768;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16383.21;0.0;0.0;0.0;0.0;1;0.06512140281757384;0
1064304;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9023.19;0.0;0.0;0.0;0.0;1;0.12068407482849125;0
1111447;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1438.4;0.0;0.0;0.0;0.0;1;0.15791452315620597;0
1111491;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3946.02;0.0;0.0;0.0;0.0;1;0.1499294665791444;0
1112294;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;958.6;0.0;0.0;0.0;0.0;1;0.15058231972469427;0
1112295;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;958.6;0.0;0.0;0.0;0.0;1;0.15058231972469427;0
1114445;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1553.7;0.0;0.0;0.0;0.0;1;0.15836332086787297;0
1115041;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4706.9;0.0;0.0;0.0;0.0;1;0.1459181189351646;0
1115333;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3463.66;0.0;0.0;0.0;0.0;1;0.15329056605641767;0
1115336;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3463.66;0.0;0.0;0.0;0.0;1;0.15329056605641767;0
1115819;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6102.57;0.0;0.0;0.0;0.0;1;0.13728358594515094;0
1117443;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1921.27;0.0;0.0;0.0;0.0;1;0.15862634206781995;0
1117883;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1218.14;0.0;0.0;0.0;0.0;1;0.1563558038939652;0
1131768;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;234.4;0.0;0.0;0.0;0.0;1;0.1393477971518592;0
1138975;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;786.45;0.0;0.0;0.0;0.0;1;0.14882837740265525;0
1139573;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1946.02;0.0;0.0;0.0;0.0;1;0.15879426257913776;0
1142798;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;683.93;3212.28;112.93;0.0;0.0;1;0.09762973494433919;0
1143252;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4155.99;4879.98;2058.75;0.0;0.0;1;0.04637592967390214;0
297006;2022;6;0.0;0.0;0.0;0.0;0.0;1612.52;0.0;0.0;0.0;0.0;0.0;0.0;1;0.00014818814845729555;0
