isn_vinculo;num_ano;num_mes;8;15;39;97;207;324;1367;1369;IF_label;IF_score;anomalo
296961;2021;9;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2021;10;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2021;11;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2021;12;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2022;1;0.0;1665.37;12285.57;0.0;4163.42;0.0;0.0;0.0;1;0.08619843352418077;0
296961;2022;2;0.0;1665.37;12285.57;0.0;4163.42;0.0;0.0;0.0;1;0.08619843352418077;0
296961;2022;3;0.0;1665.37;12285.57;0.0;4163.42;0.0;0.0;0.0;1;0.08619843352418077;0
296961;2022;4;0.0;1665.37;12285.57;0.0;4163.42;0.0;0.0;0.0;1;0.08619843352418077;0
296961;2022;5;0.0;1750.24;12911.68;0.0;4375.6;0.0;0.0;0.0;1;0.20508010092408874;0
296961;2022;6;0.0;1750.24;12911.68;0.0;4375.6;0.0;0.0;0.0;1;0.20508010092408874;0
296961;2022;7;0.0;1750.24;12911.68;0.0;4375.6;0.0;0.0;0.0;1;0.20508010092408874;0
296961;2022;8;0.0;1750.24;12911.68;0.0;4375.6;0.0;0.0;0.0;1;0.20508010092408874;0
296961;2022;9;0.0;1750.24;12911.68;0.0;4375.6;0.0;0.0;0.0;1;0.20508010092408874;0
296961;2022;10;0.0;1750.24;12911.68;0.0;4375.6;0.0;0.0;0.0;1;0.20508010092408874;0
296961;2022;11;0.0;1750.24;12911.68;0.0;4375.6;0.0;0.0;0.0;1;0.20508010092408874;0
296961;2022;12;0.0;1750.24;12911.68;0.0;4375.6;0.0;0.0;0.0;1;0.20508010092408874;0
296961;2023;1;0.0;1750.24;12911.68;0.0;4375.6;0.0;0.0;0.0;1;0.07942900450494994;0
296961;2023;2;0.0;1750.24;12911.68;0.0;4375.6;0.0;0.0;0.0;1;0.07942900450494994;0
296961;2023;3;0.0;1750.24;12911.68;0.0;4375.6;0.0;0.0;0.0;1;0.07942900450494994;0
296961;2023;4;0.0;1750.24;12911.68;0.0;4375.6;0.0;0.0;0.0;1;0.07942900450494994;0
296961;2023;5;0.0;1750.24;12911.68;16041.42;4375.6;0.0;0.0;0.0;-1;-0.03837251633330718;1
296961;2023;6;0.0;1802.75;13299.03;0.0;4506.87;0.0;0.0;0.0;1;0.16741553290465444;0
296961;2023;7;0.0;1802.75;13299.03;0.0;4506.87;0.0;0.0;0.0;1;0.16741553290465444;0
296961;2023;8;0.0;1851.75;13660.56;0.0;4629.38;0.0;0.0;0.0;1;0.12297014940736772;0
296961;2023;9;0.0;1851.75;13660.56;0.0;4629.38;0.0;0.0;0.0;1;0.12297014940736772;0
296961;2023;10;0.0;1851.75;13660.56;0.0;4629.38;0.0;0.0;0.0;1;0.12297014940736772;0
296961;2023;11;0.0;1851.75;13660.56;0.0;4629.38;0.0;2855.65;0.0;1;0.05071881365250286;0
296961;2023;12;0.0;1851.75;13660.56;0.0;4629.38;0.0;0.0;0.0;1;0.12297014940736772;0
296961;2024;1;0.0;1851.75;13660.56;0.0;4629.38;0.0;0.0;0.0;1;0.1941614309628686;0
296961;2024;2;0.0;1851.75;13660.56;0.0;4629.38;0.0;0.0;0.0;1;0.1941614309628686;0
296961;2024;3;0.0;1851.75;13660.56;0.0;4629.38;0.0;0.0;0.0;1;0.1941614309628686;0
296961;2024;4;0.0;1851.75;13660.56;0.0;4629.38;0.0;0.0;0.0;1;0.1941614309628686;0
296961;2024;5;0.0;1851.75;13660.56;0.0;4629.38;0.0;0.0;0.0;1;0.1941614309628686;0
296961;2024;6;0.0;1851.75;13660.56;0.0;4629.38;0.0;0.0;0.0;1;0.1941614309628686;0
296961;2024;7;0.0;1955.82;14428.28;0.0;4889.55;0.0;0.0;0.0;1;0.16739699857957502;0
296961;2024;8;0.0;1955.82;14428.28;0.0;4889.55;0.0;0.0;0.0;1;0.16739699857957502;0
296961;2024;9;0.0;1955.82;14428.28;0.0;4889.55;0.0;0.0;0.0;1;0.16739699857957502;0
