isn_vinculo;num_ano;num_mes;97;102;140;160;161;302;303;305;316;317;1249;1367;1369;IF_label;IF_score;anomalo
296993;2022;6;0.0;0.0;0.0;0.0;0.0;1271.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2142895456147717;0
297094;2022;6;0.0;0.0;0.0;367.59;0.0;844.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1540648741213544;0
297204;2022;6;0.0;0.0;0.0;261.25;0.0;950.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17788347045570158;0
297441;2022;6;0.0;0.0;0.0;24.72;0.0;1187.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.22928075513135154;0
297611;2022;6;0.0;0.0;0.0;72.96;0.0;1139.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21521147817536768;0
305853;2022;6;0.0;0.0;0.0;0.0;0.0;2977.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2012437573367813;0
305866;2022;6;0.0;0.0;0.0;0.0;0.0;3176.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1995561725318441;0
320559;2022;6;0.0;0.0;0.0;0.0;0.0;8211.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13586357828707268;0
331567;2022;6;0.0;0.0;0.0;494.34;0.0;717.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1333578638556573;0
331597;2022;6;0.0;0.0;0.0;0.0;0.0;12655.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0751928280668292;0
1146083;2022;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2628.21;3564.8;0.0;0.0;0.0;1;0.20208613074855214;0
172878;2022;7;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1729460984009401;0
173195;2022;7;0.0;0.0;0.0;0.0;0.0;2525.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20079807739738653;0
173268;2022;7;0.0;0.0;0.0;279.04;0.0;932.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17495391793292642;0
173507;2022;7;0.0;0.0;0.0;350.84;0.0;861.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1543711147959907;0
174013;2022;7;0.0;0.0;0.0;0.0;0.0;1336.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21360811558687154;0
174301;2022;7;0.0;0.0;0.0;171.4;0.0;1040.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18512571874742118;0
174304;2022;7;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19843927555753932;0
174305;2022;7;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19843927555753932;0
174494;2022;7;0.0;0.0;0.0;0.0;0.0;3432.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19553703662314798;0
296972;2022;7;0.0;0.0;0.0;164.29;0.0;1047.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18942597856193544;0
296985;2022;7;0.0;0.0;0.0;0.0;0.0;1509.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2127775537644201;0
296993;2022;7;0.0;0.0;0.0;0.0;0.0;1271.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2142895456147717;0
297094;2022;7;0.0;0.0;0.0;367.59;0.0;844.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1540648741213544;0
297204;2022;7;0.0;0.0;0.0;261.25;0.0;950.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17788347045570158;0
297441;2022;7;0.0;0.0;0.0;24.72;0.0;1187.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.22928075513135154;0
297611;2022;7;0.0;0.0;0.0;72.96;0.0;1139.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21521147817536768;0
305853;2022;7;0.0;0.0;0.0;0.0;0.0;2977.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2012437573367813;0
305866;2022;7;0.0;0.0;0.0;0.0;0.0;3176.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1995561725318441;0
320559;2022;7;0.0;0.0;0.0;0.0;0.0;8211.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13586357828707268;0
331567;2022;7;0.0;0.0;0.0;494.34;0.0;717.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1333578638556573;0
331597;2022;7;0.0;0.0;0.0;0.0;0.0;12655.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0751928280668292;0
1146083;2022;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2628.21;3564.8;0.0;0.0;0.0;1;0.20208613074855214;0
172878;2022;8;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1729460984009401;0
173195;2022;8;0.0;0.0;0.0;0.0;0.0;2525.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20079807739738653;0
173268;2022;8;0.0;0.0;0.0;279.04;0.0;932.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17495391793292642;0
173507;2022;8;0.0;0.0;0.0;350.84;0.0;861.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1543711147959907;0
174013;2022;8;0.0;0.0;0.0;0.0;0.0;1336.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21360811558687154;0
174301;2022;8;0.0;0.0;0.0;171.4;0.0;1040.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18512571874742118;0
174304;2022;8;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19843927555753932;0
174305;2022;8;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19843927555753932;0
174494;2022;8;0.0;0.0;0.0;0.0;0.0;3432.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19553703662314798;0
296972;2022;8;0.0;0.0;0.0;164.29;0.0;1047.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18942597856193544;0
296985;2022;8;0.0;0.0;0.0;0.0;0.0;1509.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2127775537644201;0
296993;2022;8;0.0;0.0;0.0;0.0;0.0;1271.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2142895456147717;0
297094;2022;8;0.0;0.0;0.0;367.59;0.0;844.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1540648741213544;0
297204;2022;8;0.0;0.0;0.0;261.25;0.0;950.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17788347045570158;0
297441;2022;8;0.0;0.0;0.0;24.72;0.0;1187.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.22928075513135154;0
297611;2022;8;0.0;0.0;0.0;72.96;0.0;1139.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21521147817536768;0
305853;2022;8;0.0;0.0;0.0;0.0;0.0;2977.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2012437573367813;0
305866;2022;8;0.0;0.0;0.0;0.0;0.0;3176.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1995561725318441;0
320559;2022;8;0.0;0.0;0.0;0.0;0.0;8211.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13586357828707268;0
331567;2022;8;0.0;0.0;0.0;494.34;0.0;717.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1333578638556573;0
331597;2022;8;0.0;0.0;0.0;0.0;0.0;12655.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0751928280668292;0
1146083;2022;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2628.21;3564.8;0.0;0.0;0.0;1;0.20208613074855214;0
172878;2022;9;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1729460984009401;0
173195;2022;9;0.0;0.0;0.0;0.0;0.0;2525.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20079807739738653;0
173268;2022;9;0.0;0.0;0.0;279.04;0.0;932.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17495391793292642;0
173507;2022;9;0.0;0.0;0.0;350.84;0.0;861.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1543711147959907;0
174013;2022;9;0.0;0.0;0.0;0.0;0.0;1336.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21360811558687154;0
174301;2022;9;0.0;0.0;0.0;171.4;0.0;1040.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18512571874742118;0
174304;2022;9;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19843927555753932;0
174305;2022;9;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19843927555753932;0
174494;2022;9;0.0;0.0;0.0;0.0;0.0;3432.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19553703662314798;0
296972;2022;9;0.0;0.0;0.0;164.29;0.0;1047.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18942597856193544;0
296985;2022;9;0.0;0.0;0.0;0.0;0.0;1509.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2127775537644201;0
296993;2022;9;0.0;0.0;0.0;0.0;0.0;1271.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2142895456147717;0
297094;2022;9;0.0;0.0;0.0;367.59;0.0;844.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1540648741213544;0
297204;2022;9;0.0;0.0;0.0;261.25;0.0;950.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17788347045570158;0
297441;2022;9;0.0;0.0;0.0;24.72;0.0;1187.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.22928075513135154;0
297611;2022;9;0.0;0.0;0.0;72.96;0.0;1139.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21521147817536768;0
305853;2022;9;0.0;0.0;0.0;0.0;0.0;2977.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2012437573367813;0
305866;2022;9;0.0;0.0;0.0;0.0;0.0;3176.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1995561725318441;0
320559;2022;9;0.0;0.0;0.0;0.0;0.0;8211.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13586357828707268;0
331567;2022;9;0.0;0.0;0.0;494.34;0.0;717.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1333578638556573;0
331597;2022;9;0.0;0.0;0.0;0.0;0.0;12655.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0751928280668292;0
1146083;2022;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2628.21;3564.8;0.0;0.0;0.0;1;0.20208613074855214;0
1154392;2022;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3308.86;3860.34;0.0;0.0;0.0;1;0.20208613074855214;0
172878;2022;10;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1729460984009401;0
173195;2022;10;0.0;0.0;0.0;0.0;0.0;2525.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20079807739738653;0
173268;2022;10;0.0;0.0;0.0;279.04;0.0;932.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17495391793292642;0
173507;2022;10;0.0;0.0;0.0;350.84;0.0;861.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1543711147959907;0
174013;2022;10;0.0;0.0;0.0;0.0;0.0;1336.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21360811558687154;0
174301;2022;10;0.0;0.0;0.0;171.4;0.0;1040.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18512571874742118;0
174304;2022;10;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19843927555753932;0
174305;2022;10;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19843927555753932;0
174494;2022;10;0.0;0.0;0.0;0.0;0.0;3432.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19553703662314798;0
296972;2022;10;0.0;0.0;0.0;164.29;0.0;1047.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18942597856193544;0
296985;2022;10;0.0;0.0;0.0;0.0;0.0;1509.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2127775537644201;0
296993;2022;10;0.0;0.0;0.0;0.0;0.0;1271.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2142895456147717;0
297094;2022;10;0.0;0.0;0.0;367.59;0.0;844.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1540648741213544;0
297204;2022;10;0.0;0.0;0.0;261.25;0.0;950.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17788347045570158;0
297441;2022;10;0.0;0.0;0.0;24.72;0.0;1187.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.22928075513135154;0
297611;2022;10;0.0;0.0;0.0;72.96;0.0;1139.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21521147817536768;0
305853;2022;10;0.0;0.0;0.0;0.0;0.0;2977.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2012437573367813;0
305866;2022;10;0.0;0.0;0.0;0.0;0.0;3176.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1995561725318441;0
320559;2022;10;0.0;0.0;0.0;0.0;0.0;8211.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13586357828707268;0
331567;2022;10;0.0;0.0;0.0;494.34;0.0;717.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1333578638556573;0
331597;2022;10;0.0;0.0;0.0;0.0;0.0;12655.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0751928280668292;0
1146083;2022;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2628.21;0.0;0.0;0.0;0.0;1;0.20208613074855214;0
1154392;2022;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3308.86;3860.34;0.0;0.0;0.0;1;0.20208613074855214;0
172878;2022;11;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1729460984009401;0
173195;2022;11;0.0;0.0;0.0;0.0;0.0;2525.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20079807739738653;0
173268;2022;11;0.0;0.0;0.0;279.04;0.0;932.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17495391793292642;0
173507;2022;11;0.0;0.0;0.0;350.84;0.0;861.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1543711147959907;0
174013;2022;11;0.0;0.0;0.0;0.0;0.0;1336.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21360811558687154;0
174301;2022;11;0.0;0.0;0.0;171.4;0.0;1040.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18512571874742118;0
174304;2022;11;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19843927555753932;0
174305;2022;11;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19843927555753932;0
174494;2022;11;0.0;0.0;0.0;0.0;0.0;3432.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19553703662314798;0
296972;2022;11;0.0;0.0;0.0;164.29;0.0;1047.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18942597856193544;0
296985;2022;11;0.0;0.0;0.0;0.0;0.0;1509.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2127775537644201;0
296993;2022;11;0.0;0.0;0.0;0.0;0.0;1271.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2142895456147717;0
297094;2022;11;0.0;0.0;0.0;367.59;0.0;844.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1540648741213544;0
297204;2022;11;0.0;0.0;0.0;261.25;0.0;950.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17788347045570158;0
297441;2022;11;0.0;0.0;0.0;24.72;0.0;1187.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.22928075513135154;0
297611;2022;11;0.0;0.0;0.0;72.96;0.0;1139.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21521147817536768;0
305853;2022;11;0.0;0.0;0.0;0.0;0.0;2977.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2012437573367813;0
305866;2022;11;0.0;0.0;0.0;0.0;0.0;3176.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1995561725318441;0
320559;2022;11;0.0;0.0;0.0;0.0;0.0;8211.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13586357828707268;0
331567;2022;11;0.0;0.0;0.0;494.34;0.0;717.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1333578638556573;0
331597;2022;11;0.0;0.0;0.0;0.0;0.0;12655.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0751928280668292;0
1146083;2022;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2628.21;0.0;0.0;0.0;0.0;1;0.20208613074855214;0
1154392;2022;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3308.86;0.0;0.0;0.0;0.0;1;0.20208613074855214;0
172878;2022;12;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1729460984009401;0
173195;2022;12;0.0;0.0;0.0;0.0;0.0;2525.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.20079807739738653;0
173268;2022;12;0.0;0.0;0.0;279.04;0.0;932.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17495391793292642;0
173507;2022;12;0.0;0.0;0.0;350.84;0.0;861.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1543711147959907;0
174013;2022;12;0.0;0.0;0.0;0.0;0.0;1336.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21360811558687154;0
174301;2022;12;0.0;0.0;0.0;171.4;0.0;1040.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18512571874742118;0
174304;2022;12;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19843927555753932;0
174305;2022;12;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19843927555753932;0
174494;2022;12;0.0;0.0;0.0;0.0;0.0;3432.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.19553703662314798;0
296972;2022;12;0.0;0.0;0.0;164.29;0.0;1047.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18942597856193544;0
296985;2022;12;0.0;0.0;0.0;0.0;0.0;1509.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2127775537644201;0
296993;2022;12;0.0;0.0;0.0;0.0;0.0;1271.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2142895456147717;0
297094;2022;12;0.0;0.0;0.0;367.59;0.0;844.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1540648741213544;0
297204;2022;12;0.0;0.0;0.0;261.25;0.0;950.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.17788347045570158;0
297441;2022;12;0.0;0.0;0.0;24.72;0.0;1187.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.22928075513135154;0
297611;2022;12;0.0;0.0;0.0;72.96;0.0;1139.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21521147817536768;0
305853;2022;12;0.0;0.0;0.0;0.0;0.0;2977.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2012437573367813;0
305866;2022;12;0.0;0.0;0.0;0.0;0.0;3176.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1995561725318441;0
320559;2022;12;0.0;0.0;0.0;0.0;0.0;8211.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13586357828707268;0
331567;2022;12;0.0;0.0;0.0;494.34;0.0;717.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1333578638556573;0
331597;2022;12;0.0;0.0;0.0;0.0;0.0;12655.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0751928280668292;0
1146083;2022;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2628.21;0.0;0.0;0.0;0.0;1;0.20208613074855214;0
1154392;2022;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3308.86;0.0;0.0;0.0;0.0;1;0.20208613074855214;0
1156315;2022;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6769.72;3977.21;0.0;0.0;0.0;1;0.20208613074855214;0
172878;2023;1;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12302583876111373;0
173195;2023;1;0.0;0.0;0.0;0.0;0.0;2525.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15565120018771467;0
173268;2023;1;0.0;0.0;0.0;369.04;0.0;932.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09199463097225086;0
173507;2023;1;0.0;0.0;0.0;440.84;0.0;861.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07439414917334936;0
174013;2023;1;0.0;0.0;0.0;0.0;0.0;1336.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16492933927393488;0
174301;2023;1;0.0;0.0;0.0;261.4;0.0;1040.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12202743683046285;0
174304;2023;1;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15025726980911563;0
174305;2023;1;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15025726980911563;0
174494;2023;1;0.0;0.0;0.0;0.0;0.0;3432.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1476317114695368;0
296972;2023;1;0.0;0.0;0.0;254.29;0.0;1047.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12270232313608676;0
296985;2023;1;0.0;0.0;0.0;0.0;0.0;1509.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16386365878224002;0
296993;2023;1;0.0;0.0;0.0;30.94;0.0;1271.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1802422241357826;0
297094;2023;1;0.0;0.0;0.0;457.59;0.0;844.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07141969353189903;0
297204;2023;1;0.0;0.0;0.0;351.25;0.0;950.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10007696220802392;0
297441;2023;1;0.0;0.0;0.0;114.72;0.0;1187.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13672061417670772;0
297611;2023;1;0.0;0.0;0.0;162.96;0.0;1139.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12973598421391475;0
305866;2023;1;0.0;0.0;0.0;0.0;0.0;3176.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15255471880807658;0
320559;2023;1;0.0;0.0;0.0;0.0;0.0;8211.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09034886392950281;0
331567;2023;1;0.0;0.0;0.0;584.34;0.0;717.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.04433987303149112;0
331597;2023;1;0.0;0.0;0.0;0.0;0.0;12655.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.040325177306347215;0
1146083;2023;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2628.21;0.0;0.0;0.0;0.0;1;0.15415397570235873;0
1154392;2023;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3308.86;0.0;0.0;0.0;0.0;1;0.15415397570235873;0
1156315;2023;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6769.72;3977.21;0.0;0.0;0.0;1;0.15415397570235873;0
1156824;2023;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;791.57;791.57;3897.42;0.0;0.0;1;0.15415397570235873;0
172878;2023;2;0.0;0.0;0.0;0.0;0.0;5003.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12302583876111373;0
173195;2023;2;0.0;0.0;0.0;0.0;0.0;2525.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15565120018771467;0
173268;2023;2;0.0;0.0;0.0;369.04;0.0;932.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09199463097225086;0
173507;2023;2;0.0;0.0;0.0;440.84;0.0;861.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07439414917334936;0
174013;2023;2;0.0;0.0;0.0;0.0;0.0;1336.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16492933927393488;0
174301;2023;2;0.0;0.0;0.0;261.4;0.0;1040.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12202743683046285;0
174304;2023;2;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15025726980911563;0
174305;2023;2;0.0;0.0;0.0;0.0;0.0;3245.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15025726980911563;0
174494;2023;2;0.0;0.0;0.0;0.0;0.0;3432.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1476317114695368;0
296972;2023;2;0.0;0.0;0.0;254.29;0.0;1047.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12270232313608676;0
296985;2023;2;0.0;0.0;0.0;0.0;0.0;1509.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16386365878224002;0
296993;2023;2;0.0;0.0;0.0;30.94;0.0;1271.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1802422241357826;0
297094;2023;2;0.0;0.0;0.0;457.59;0.0;844.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07141969353189903;0
297204;2023;2;0.0;0.0;0.0;351.25;0.0;950.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10007696220802392;0
297441;2023;2;0.0;0.0;0.0;114.72;0.0;1187.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13672061417670772;0
297611;2023;2;0.0;0.0;0.0;162.96;0.0;1139.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12973598421391475;0
