isn_vinculo,cod_cargo,num_ano,num_mes,97,102,140,160,161,302,303,305,316,317,1249,1367,1369
173507,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.12391304657395356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174275,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.1641795231815994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174275,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.1641795231815994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331597,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.5214058481597408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11372,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.1228800634542705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174494,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.20976791344245116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174301,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.1301910463404145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173229,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.1329535712963411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305853,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.19795973729704175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174528,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.1251690310122779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19014,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.25378888638894503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173263,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.13961221124462078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297441,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.13532392151948486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174305,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.2073559106741589,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0
320559,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.37125995745032314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305854,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.1141586613085592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297611,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.11302571208051972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305853,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.1943878713484602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174528,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.1251690310122779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174528,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.1251690310122779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173263,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.1412392237389603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172770,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.28926019383741697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331567,V005,2007,12,0.0,0.0,0.0,0.18822894168466522,0.0,0.11889103124581694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19014,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.25378888638894503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172878,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.2628409456622968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305833,V005,2007,11,0.0,0.0,0.0,0.18822894168466522,0.0,0.11889103124581694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173195,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.1821541984341491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297204,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.1270478812026692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173268,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.12530552319868762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297094,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.12332606609155301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56079,V005,2007,7,0.0,0.0,0.0,0.23404813329219376,0.0,0.10256964163146967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305866,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.20493237335490247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140919,V005,2007,8,0.0,0.0,0.0,0.18822894168466522,0.0,0.11889103124581694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172878,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.2688427570140038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174528,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.1240931137306725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174256,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.1511044688552884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173507,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.12391304657395356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
