isn_vinculo,cod_cargo,num_ano,num_mes,100,106
312118,W005,2008,4,0.0,0.12628755943997608
73309,W005,2008,8,0.0,0.14089175912885166
296999,W005,2008,7,0.0,0.13746006664147575
312125,W005,2008,3,0.0,0.1332481094529805
175970,W005,2008,11,0.0,0.11222365625168691
296999,W005,2008,12,0.0,0.13746006664147575
175041,W005,2008,8,0.0,0.10095103961683606
312125,W005,2008,8,0.0,0.1358759820784485
141000,W005,2008,5,0.0,0.10816333541076767
173352,W005,2008,5,0.0,0.13394004230114293
218731,W005,2008,7,0.0,0.13677549478105971
20321,W005,2008,4,0.0,0.10490536223420702
12898,W005,2008,7,0.0,0.15616580870265045
296999,W005,2008,6,0.0,0.13474091776795225
296900,W005,2008,8,0.0,0.366158594934659
167321,W005,2008,11,0.0,0.1992835305260162
73309,W005,2008,7,0.0,0.14089175912885166
20321,W005,2008,11,0.0,0.10579456955397323
320424,W005,2008,9,0.0,0.12281170102612171
320454,W005,2008,7,0.0,0.12374949086501422
141000,W005,2008,2,0.0,0.10816333541076767
312118,W005,2008,9,0.0,0.12848849477615237
12898,W005,2008,11,0.0,0.15616580870265045
296979,W005,2008,6,0.0,0.11216182395461707
296999,W005,2008,4,0.0,0.13474091776795225
167243,W005,2008,6,0.0,0.6755276601382885
177065,W005,2008,10,0.0,0.16222242942039583
331429,W005,2008,8,0.0,0.1992835305260162
320454,W005,2008,9,0.0,0.12374949086501422
312125,W005,2008,9,0.0,0.1358759820784485
296900,W005,2008,9,0.0,0.366158594934659
177356,W005,2008,3,0.0,0.10614053597805445
167321,W005,2008,10,0.0,0.1992835305260162
167040,W005,2008,3,0.0,0.5272538117648213
296900,W005,2008,7,0.0,0.366158594934659
172915,W005,2008,2,0.0,0.13401217998105774
305944,W005,2008,12,0.0,0.20115616580870266
172915,W005,2008,3,0.0,0.13401217998105774
177356,W005,2008,4,0.0,0.10614053597805445
167040,W005,2008,2,0.0,0.5272538117648213
20321,W005,2008,12,0.0,0.10579456955397323
80204,W005,2008,7,0.0,0.11007719222483403
175502,W005,2008,2,0.0,0.12498319241131238
175041,W005,2008,4,0.0,0.1003415498314334
167040,W005,2008,1,0.0,0.5272538117648213
312118,W005,2008,12,0.0,0.12848849477615237
175970,W005,2008,1,0.0,0.11096198295195239
175041,W005,2008,7,0.0,0.10095103961683606
175502,W005,2008,4,0.0,0.12498319241131238
296979,W005,2008,8,0.0,0.11349710713181567
167321,W005,2008,4,0.0,0.1929943025954843
320424,W005,2008,7,0.0,0.12281170102612171
175970,W005,2008,9,0.0,0.11222365625168691
320424,W005,2008,8,0.0,0.12281170102612171
264732,W005,2008,9,0.0,0.11080004122153139
305944,W005,2008,11,0.0,0.20115616580870266
331390,W005,2008,1,0.0,0.11112392468237339
312125,W005,2008,1,0.0,0.1332481094529805
177065,W005,2008,2,0.0,0.15807377672651968
296979,W005,2008,7,0.0,0.11349710713181567
175041,W005,2008,11,0.0,0.10095103961683606
80204,W005,2008,8,0.0,0.11007719222483403
305944,W005,2008,3,0.0,0.19475799525952392
320454,W005,2008,8,0.0,0.12374949086501422
177065,W005,2008,11,0.0,0.16222242942039583
173352,W005,2008,6,0.0,0.13394004230114293
296999,W005,2008,11,0.0,0.13746006664147575
331390,W005,2008,5,0.0,0.11112392468237339
173352,W005,2008,11,0.0,0.13660913645799086
331355,W005,2008,10,0.42508064633843723,0.31984914882445026
331390,W005,2008,12,0.0,0.1123944311674036
331355,W005,2008,2,0.0,0.2596068251078385
331355,W005,2008,4,0.0,0.2596068251078385
175970,W005,2008,10,0.0,0.11222365625168691
218731,W005,2008,9,0.0,0.13677549478105971
296979,W005,2008,11,0.0,0.11349710713181567
175502,W005,2008,12,0.0,0.1271031568822782
296979,W005,2008,2,0.0,0.11216182395461707
12898,W005,2008,3,0.0,0.15236606682795412
173352,W005,2008,9,0.0,0.13660913645799086
177356,W005,2008,7,0.0,0.10710629757038333
296979,W005,2008,1,0.0,0.11216182395461707
175041,W005,2008,2,0.0,0.1003415498314334
312118,W005,2008,3,0.0,0.12628755943997608
320454,W005,2008,2,0.0,0.12182238427300432
175041,W005,2008,9,0.0,0.10095103961683606
167040,W005,2008,8,0.0,0.5540330851862576
312125,W005,2008,4,0.0,0.1332481094529805
73309,W005,2008,6,0.0,0.1379753357837244
167321,W005,2008,1,0.0,0.1929943025954843
312125,W005,2008,11,0.0,0.1358759820784485
173352,W005,2008,1,0.0,0.13394004230114293
218731,W005,2008,6,0.0,0.1340960952413668
264732,W005,2008,1,0.0,0.10962081098455666
175043,W005,2008,3,0.0,0.11760453829431193
177356,W005,2008,6,0.0,0.10614053597805445
296999,W005,2008,9,0.0,0.13746006664147575
127853,W005,2008,2,0.0,0.19432516918003506
331355,W005,2008,9,0.0,0.2699799290400781
141000,W005,2008,11,0.0,0.10925276159723621
331390,W005,2008,8,0.0,0.1123944311674036
167321,W005,2008,3,0.0,0.1929943025954843
177356,W005,2008,8,0.0,0.10710629757038333
167040,W005,2008,4,0.0,0.5272538117648213
175970,W005,2008,5,0.0,0.11096198295195239
20321,W005,2008,1,0.0,0.10490536223420702
73309,W005,2008,12,0.0,0.14089175912885166
73309,W005,2008,5,0.0,0.1379753357837244
177065,W005,2008,4,0.0,0.15807377672651968
175043,W005,2008,12,0.0,0.11927253811764824
296999,W005,2008,10,0.0,0.13746006664147575
175043,W005,2008,1,0.0,0.11760453829431193
