isn_vinculo;num_ano;num_mes;8;15;54;86;199;324;1232;1352;1367;1369;1404;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
297565;2018;5;2310.21;231.02;0.0;0.0;0.0;0.0;0.0;50.82;0.0;0.0;0.0;1;0.06474518252283434;1;0.00024474379709249483;0
297565;2018;6;2310.21;231.02;0.0;0.0;0.0;0.0;0.0;50.82;0.0;0.0;0.0;1;0.06474518252283434;1;0.00024474379709249483;0
297565;2018;7;2425.7;242.57;0.0;381.12;0.0;0.0;0.0;60.99;0.0;0.0;0.0;1;0.04794384692346898;1;0.052363323860617816;0
297565;2018;8;2425.7;242.57;0.0;0.0;0.0;0.0;0.0;53.37;0.0;0.0;0.0;1;0.24025070060646841;1;0.03929499203759773;0
297565;2018;9;2425.7;242.57;0.0;0.0;0.0;0.0;0.0;53.37;0.0;0.0;0.0;1;0.24025070060646841;1;0.03929499203759773;0
297565;2018;10;2425.7;242.57;0.0;0.0;0.0;0.0;0.0;53.37;0.0;0.0;0.0;1;0.24025070060646841;1;0.03929499203759773;0
297565;2018;11;2425.7;242.57;889.42;0.0;0.0;0.0;0.0;53.37;0.0;0.0;0.0;1;0.11071916455996256;-1;-0.00024652606011804634;1
297565;2018;12;2425.7;242.57;889.42;0.0;0.0;0.0;0.0;53.37;0.0;0.0;0.0;1;0.11071916455996256;-1;-0.00024652606011804634;1
297565;2019;1;2425.7;242.57;0.0;0.0;0.0;0.0;0.0;53.37;0.0;0.0;0.0;1;0.24025070060646841;1;0.03929499203759773;0
297565;2019;2;2425.7;242.57;0.0;0.0;0.0;0.0;0.0;80.05;0.0;0.0;26.68;-1;-1.8462549395636962e-05;-1;-1.4431562086525407e-05;2
297565;2019;3;2425.7;242.57;0.0;0.0;0.0;0.0;0.0;80.05;0.0;0.0;0.0;1;0.2708386190931196;1;0.003271326325215096;0
