isn_vinculo;num_ano;num_mes;15;97;207;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
296897;2014;12;1009.44;0.0;3364.8;0.0;0.0;1;0.10237337118838702;1;0.2683819386436994;0
331445;2014;12;1067.29;0.0;3201.86;0.0;0.0;1;0.10475261325739998;1;0.1713444168416558;0
296897;2015;1;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
331445;2015;1;1136.13;0.0;3408.38;0.0;0.0;-1;-0.08575618306329724;1;0.07883734436740308;1
296897;2015;2;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2015;3;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2015;4;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2015;5;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2015;6;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2015;7;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2015;8;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2015;9;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2015;10;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2015;11;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2015;12;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2016;1;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2016;2;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2016;3;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
296897;2016;4;1074.55;0.0;3581.83;0.0;0.0;1;0.1333647893767681;1;0.27281244612995703;0
